업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
나인렌터카,영업소,"인천광역시 남동구 논현로46번길 22, 코아루파크 제비동 2004호",,37.401410,126.7104005832,인천광역시 연수구 테크노파크로 164,,,71,69,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-907-7797,2020-05-26,3940000,경기도 고양시
나인렌터카,영업소,"경기도 고양시 일산동구 백마로 195, 2163호(장항동 일산방송 COMPLEX 제2층)",,37.6542862944,126.7709830358,경기도 파주시 책향기로 423 두손비채주차타워,,,12,12,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-907-7797,2020-05-26,3940000,경기도 고양시
뉴삼우렌트카,주사업장,"경기도 고양시 덕양구 원당로59번길 50-15, 101동 102호",,37.66010564,126.832581,"경기도 고양시 덕양구 중앙로 557번길 18, 4층",,,27,26,1,0,0,,,,,,,,09:00,19:00,,,,,,,,031-969-0772,2020-05-26,3940000,경기도 고양시
뉴삼우렌트카,영업소,"경기도 고양시 덕양구 화신로 260번길 74, 207호",,37.63418774,126.8337969,"경기도 고양시 덕양구 중앙로 557번길 18, 4층",,,25,21,4,0,0,,,,,,,,09:00,19:00,,,,,,,,031-969-0772,2020-05-26,3940000,경기도 고양시
뉴삼우렌트카,영업소,경기도 김포시 김포대로 1055,,37.630949,126.7041197,경기도 김포시 하성면 원산리 296-12,,,10,10,0,0,0,,,,,,,,09:00,19:00,,,,,,,,031-969-0772,2020-05-26,3940000,경기도 고양시
코리아렌터카,주사업장,"서울특별시 양천구 국회대로 92, 202호(신월동,연안빌딩)","서울특별시 양천구 신월동 453-2,202호",37.526845,126.845212,"서울특별시 양천구 지양로14길 15, 경기도 이천시 대월면 송라리 16-2, 경기도 이천시 황무로 1720번길 113-14",,,240,229,11,0,0,,,,,,,,09:00,19:00,,,,,,,신현석,1899-1009,2020-05-21,3140000,서울특별시 양천구
초원렌트카,주사업장,"서울특별시 양천구 중앙로 293,3층(신월동)","서울특별시 양천구 신월동 502-1,3층",37.522329,126.851510,"서울특별시 양천구 오목로13길 19, 서울특별시 영등포구 영중로 15, 서울특별시 강서구 공항대로10가길 12, 서울특별시 양천구 신정동 1322-3","서울특별시 양천구 신월동 482-11,12, 서울특별시 영등포구 영등포동4가 442-2, 서울특별시 강서구 공항동 36-12",,52,35,17,0,0,50000,60000,70000,150000,120000,,,06:00,23:00,06:00,23:00,06:00,23:00,연중무휴,,조옥형,02-2604-9634,2020-05-21,3140000,서울특별시 양천구
신밧드렌터카,주사업장,"서울특별시 양천구 신월로 331,2층(신정동)","서울특별시 양천구 신정동 978-15,2층",37.521903,126.857899,"서울특별시 강서구 마곡중앙6로 16, 3층(마곡동, 마곡지엠타워), 서울특별시 양천구 신월로 331",,,53,53,0,0,0,,,,,,,,09:00,18:00,,,,,,,고일귀,1566-1937,2020-05-21,3140000,서울특별시 양천구
㈜범아렌트카,주사업장,서울특별시 은평구 통일로 590 (녹번동),서울특별시 은평구 녹번동 276,37.6006283300,126.9371597000,서울특별시 용산구 효창원로104가길 16,서울특별시 용산구 서계동 276-5,,131,126,5,0,0,95000,95000,175000,267000,200000,0,466000,09:00,18:30,09:00,18:30,09:00,18:30,연중무휴,http://www.bumarentcar.co.kr,이광만,1566-9600,2020-01-01,3110000,서울특별시 은평구
㈜에듀카레져,주사업장,서울특별시 은평구 수색로 217 1층 123호 (수색동),서울특별시 은평구 수색동 75 1층 123호,37.5796247400,126.8987271000,서울특별시 영등포구 영등포로34길 9,서울특별시 영등포구 영등포동4가 123,,105,101,4,0,0,94000,110000,160000,267000,195000,220000,398000,08:00,20:00,08:00,20:00,08:00,20:00,연중무휴,http://worldcuprentcar.kobes.kr/,김지훈,02-375-9990,2020-07-01,3110000,서울특별시 은평구
㈜가야렌트카,주사업장,서울특별시 은평구 연서로 110 403호 (역촌동),서울특별시 은평구 역촌동 8-15 403호,37.6088256600,126.9161015000,서울특별시 양천구 남부순환로 380-1(신월동),서울특별시 양천구 신월동 170-6,,58,55,3,0,0,,,,,,,,10:00,18:00,10:00,18:00,10:00,18:00,연중무휴,,김미숙,02-308-1511,2020-07-01,3110000,서울특별시 은평구
뉴삼우렌트카,영업소,"인천광역시 서구 봉수대로 251, 1층 106호",,37.49797019,126.6610801,인천광역시 부평구 경원대로 1154,,,10,10,0,0,0,,,,,,,,09:00,19:00,,,,,,,,031-969-0772,2020-05-26,3940000,경기도 고양시
리베렌트카,주사업장,"경기도 고양시 덕양구 중앙로 557번길18, 1층 110호",,37.62303798,126.834286,"경기도 고양시 덕양구 도래울2로 3, 원흥주차타워4층 외 2곳",,,48,48,0,0,0,,,,,,,,09:00,21:00,,,,,,,,031-974-5112,2020-05-26,3940000,경기도 고양시
리베렌트카,영업소,"경기도 부천시 소향로37번길 19, 402호",,37.5043721591,126.7514418641,"경기도 부천시 원미구 소향로 37번길 19, 402호",,,14,14,0,0,0,,,,,,,,09:00,21:00,,,,,,,,031-974-5112,2020-05-26,3940000,경기도 고양시
브이아이피렌터카,주사업장,"경기도 고양시 일산서구 중앙로1560-34, 대화주차장 9층",,37.6769173,126.7475604,"경기도 고양시 일산서구 중앙로 1560-34,9층",,,49,45,4,0,0,,,,,,,,08:30,19:00,,,,,,,,031-914-7711,2020-05-26,3940000,경기도 고양시
브이아이피렌터카,영업소,"경기도 고양시 일산동구 호수로 662, 219호",,37.6607003,126.7658681,"경기도 고양시 일산서구 중앙로 1560-34,9층",,,7,7,0,0,0,,,,,,,,08:30,19:00,,,,,,,,031-914-7711,2020-05-26,3940000,경기도 고양시
브이아이피렌터카,영업소,"경기도 화성시 동탄문화센터로 65, 115호",,37.1999049,127.0725686,"경기도 화성시 동탄문화센터로 65, 지하2층",,,11,11,0,0,0,,,,,,,,08:30,19:00,,,,,,,,031-914-7711,2020-05-26,3940000,경기도 고양시
아시아렌터카,주사업장,"경기도 고양시 덕양구 용현로 3, 508호",,37.6130749224,126.8356271659,경기도 고양시 일산서구 강성로 11 외 1곳,,,57,56,1,0,0,,,,,,,,09:00,20:00,,,,,,,,031-979-8600,2020-05-26,3940000,경기도 고양시
아시아렌터카,영업소,"서울특별시 마포구 굴레방로1길 25, 애오개아이파크 제지3층 제상가102호",,37.55384177,126.9559856,"서울특별시 성북구 오패산로10길 30, 하월곡영광프라자 주차장 외 곳",,,23,22,1,0,0,,,,,,,,09:00,20:00,,,,,,,,031-979-8600,2020-05-26,3940000,경기도 고양시
아시아렌터카,영업소,"경기도 고양시 일산동구 고풍로43번길 33, 가동 201호",,37.66133199,126.7944804,경기도 고양시 일산서구 강성로 115,,,7,7,0,0,0,,,,,,,,09:00,20:00,,,,,,,,031-979-8600,2020-05-26,3940000,경기도 고양시
아시아렌터카,영업소,서울특별시 성동구 광나루로 237,,37.5497171521,127.0563786484,"서울시 양천구 은행정로 42, 신정4동 신서공영주차장",,,10,10,0,0,0,,,,,,,,09:00,20:00,,,,,,,,031-979-8600,2020-05-26,3940000,경기도 고양시
아시아렌터카,영업소,"서울특별시 강서구 공항대로 190, 푸리마타워 614호",,37.5590415054,126.8286383165,"서울시 양천구 은행정로42, 신정4동 신서공영주차장 외 2곳",,,27,27,0,0,0,,,,,,,,09:00,20:00,,,,,,,,031-979-8600,2020-05-26,3940000,경기도 고양시
아시아렌터카,영업소,"강원도 원주시 세계로 1, 가든식스 3층 302호",,37.3243832692,127.9877326828,강원도 원주시 중앙동 74-2 외 1곳,,,19,19,0,0,0,,,,,,,,09:00,20:00,,,,,,,,031-979-8600,2020-05-26,3940000,경기도 고양시
아시아렌터카,영업소,"인천광역시 부평구 주부토로 193, 제상가동 제2층 제205",,37.5126920200,126.7246301926,인천시 남동구 구월동 1142-6번지 구월동주차장,,,8,8,0,0,0,,,,,,,,09:00,20:00,,,,,,,,031-979-8600,2020-05-26,3940000,경기도 고양시
아시아렌터카,영업소,"서울특별시 도봉구 해등로 190, 신원주상복합2차아파트 상가 222호",,37.6582152262,127.0357576194,서울특별시 영등초구 국제금융로2길 37,,,12,11,1,0,0,,,,,,,,09:00,20:00,,,,,,,,031-979-8600,2020-05-26,3940000,경기도 고양시
이엔에이렌탈,주사업장,"경기도 고양시 일산동구 고봉로 523, 2층",,37.70516196,126.782026,해당없음,,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,,031-975-5483,2020-05-26,3940000,경기도 고양시
이엔에이렌탈,영업소,"경기도 고양시 덕양구 도래울로 42-8, 파크스카이 3층, 4층, 5층",,37.6290032,126.869361,"경기도 고양시 덕양구 도내동 1094 파크스카이 3층, 4층, 5층",,,79,79,0,0,0,,,,,,,,09:00,19:00,,,,,,,,031-975-5483,2020-05-26,3940000,경기도 고양시
이엔에이렌탈,영업소,"경기도 김포시 양촌읍 양곡우회로 50 , 3층",,37.6660820451,126.6327300422,경기도 김포시 월곶면 비석동로27번길 140,,,73,72,1,0,0,,,,,,,,09:00,19:00,,,,,,,,031-975-5483,2020-05-26,3940000,경기도 고양시
한미렌트카,주사업장,"경기도 고양시 일산동구 고양대로 762, 하늘빌딩 212호",,37.68185721,126.7809832,"경기도 파주시 월롱면 엘씨디로 16, A동 7층",,,54,52,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-924-5672,2020-05-26,3940000,경기도 고양시
세연렌트카,주사업장,"경기도 고양시 일산동구 중산로 245, 대성상가 3층 301호 일부",,37.6938930447,126.7803221,경기도 김포시 김포한강7로 93(구래동),,,51,51,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-976-7273,2020-05-26,3940000,경기도 고양시
뉴가나다,주사업장,"경기도 고양시 일산서구 중앙로 1581, 116호",,37.6761435575,126.7460999357,고양시 일산동구 사리현로 19,,,65,50,15,0,0,,,,,,,,08:00,20:00,,,,,,,,031-924-9988,2020-05-26,3940000,경기도 고양시
뉴가나다,영업소,"경기도 김포시 태장로 780, 한강신도시 베네치아의 아침 1동 1009호",,37.63941385,126.6800078,해당없음,,,0,0,0,0,0,,,,,,,,08:00,20:00,,,,,,,,031-924-9988,2020-05-26,3940000,경기도 고양시
뉴가나다,영업소,"서울특별시 마포구 월드컵로34길 13, 상암월드시티 301호",,37.5654153824,126.9035046052,해당없음,,,0,0,0,0,0,,,,,,,,08:00,20:00,,,,,,,,031-924-9988,2020-05-26,3940000,경기도 고양시
제트렌트카,주사업장,"경기도 고양시 일산서구 경의로789번길 20, 1층 3호",,37.6884251,126.7583102,경기도 고양시 덕양구 주교동 609번지 외 1필지,,,84,84,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-964-7002,2020-05-26,3940000,경기도 고양시
블루렌트,주사업장,"경기도 고양시 덕양구 서정마을1로 8, 미래프라자 503호",,37.6189175,126.8455001,"경기도 파주시 월롱면 엘씨디로 16, 601호",,,93,82,11,0,0,,,,,,,,09:00,18:00,,,,,,,,031-970-9801,2020-05-26,3940000,경기도 고양시
㈜글로리렌트카,영업소,강원도 강릉시 경강로2539번길 22 (견소동),강원도 강릉시 견소동 289,37.77563414,128.9384675,강원도 강릉시 연곡면 남평길 27-17,,,7,7,0,0,0,,,,,,,,09:00,00:00,,,,,,,,033-643-0990,2020-04-07,4200000,강원도 강릉시
롯데렌탈㈜,영업소,강원도 강릉시 원대로 6 (교동),강원도 강릉시 교동 1743-1,37.7551364665,128.881916,강원도 강릉시 지변동 609,,,187,170,17,0,0,,,,,,,,09:00,00:00,,,,,,,,033-642-8000,2020-04-07,4200000,강원도 강릉시
에이제이렌터카㈜,영업소,"강원도 강릉시 강릉대로 302, 1층 (옥천동)",강원도 강릉시 옥천동 298-1,37.763433,128.901466,강원도 강릉시 강릉대로 366 (포남동),,,33,29,4,0,0,,,,,,,,09:00,00:00,,,,,,,,033-635-0015,2020-04-07,4200000,강원도 강릉시
㈜금강렌트카,영업소,"강원도 강릉시 옥가로 66, 1층 (옥천동)",강원도 강릉시 옥천동 319-1,37.762141,128.900639,강원도 강릉시 대전동 206-3,,,32,31,1,0,0,,,,,,,,09:00,00:00,,,,,,,,033-642-4417,2020-04-07,4200000,강원도 강릉시
㈜동양렌트카,영업소,강원도 강릉시 동해대로3456번길 22-12(대전동),강원도 강릉시 대전동 산19-10,37.79694204,128.8613187,강원도 강릉시 동해대로3456번길 22-12,,,2,1,1,0,0,,,,,,,,09:00,00:00,,,,,,,,033-643-4930,2020-04-07,4200000,강원도 강릉시
삼성렌트카,주사업장,"경상남도 사천시 중앙로 5-1,(선구동)",,34.927366,128.0731149,경상남도 사천시 삼천포대교로 577,,850,26,16,10,0,0,,,,,,,,09:00,18:00,,,,,,,,055-835-9300,2020-03-26,5340000,경상남도 사천시
(유)가가렌트카,주사업장,전라북도 김제시 중앙로 264-1,전라북도 김제시 신풍동 219-1,35.794654,126.899968,전라북도 김제시 만경로 30-7(서암동),전라북도 김제시 서암동 611-1,33,29,27,2,0,0,,,,,120000,,,00:00,23:59,00:00,23:59,00:00,23:59,무,,최민희,063-548-3456,2018-08-14,4710000,전라북도 김제시
(주)신세계렌트카,주사업장,전라북도 김제시 두월로 216,전라북도 김제시 신풍동 13-196,35.794016,126.9130755,전라북도 김제시 순동1길 11,전라북도 김제시 검산동 386-2,35,15,12,3,0,0,,,,,120000,,,00:00,23:59,00:00,23:59,00:00,23:59,무,,정재명,063-543-1245,2018-08-14,4710000,전라북도 김제시
가온렌트카,주사업장,"경기도 고양시 일산동구 중앙로 1192, 월드프라자 601호",,37.65323559,126.7774789,경기도 고양시 일산서구 강성로 115,,,50,49,1,0,0,,,,,,,,09:00,20:00,,,,,,,,031-923-5855,2020-05-26,3940000,경기도 고양시
경우렌트카,주사업장,"경기도 고양시 일산서구 주화로 210, 901호",,37.6756022,126.7466598,서울특별시 강서구 방화동로 3길 1 외 1곳,,,85,80,5,0,0,,,,,,,,08:30,18:00,,,,,,,,031-911-8272,2020-05-26,3940000,경기도 고양시
경우렌트카,영업소,"서울특별시 강서구 마곡서로101, 825호",,37.5626705110,126.8236046286,해당없음,,,0,0,0,0,0,,,,,,,,08:30,18:00,,,,,,,,031-911-8272,2020-05-26,3940000,경기도 고양시
경우렌트카,영업소,"경기도 성남시 분당구 서현로 170, 지하112호",,37.3889821,127.1225406,경기도 성남시 수정구 태평1동 6438번지 외 3필지,,,2,2,0,0,0,,,,,,,,08:30,18:00,,,,,,,,031-911-8272,2020-05-26,3940000,경기도 고양시
어썸렌터카,주사업장,"경기도 고양시 일산동구 호수로 662, 203호",,37.6607003,126.7658681,"경기도 고양시 일산동구 장항동 751, 지하5층",,,57,56,1,0,0,,,,,,,,08:00,22:00,,,,,,,,031-932-1381,2020-05-26,3940000,경기도 고양시
어썸렌터카,영업소,"서울특별시 강서구 금낭화로 6길3, 1층",,37.5691289866,126.8120209814,경기도 김포시 구래동 6880-7,,,11,11,0,0,0,,,,,,,,08:00,22:00,,,,,,,,031-932-1381,2020-05-26,3940000,경기도 고양시
그린렌트카,주사업장,"경기도 고양시 일산동구 고양대로 881, 1층",,37.6788679,126.7932122,경기도 고양시 일산동구 고양대로 881 외 1곳,,,55,52,3,0,0,,,,,,,,09:00,18:00,,,,,,,,031-941-5432,2020-05-26,3940000,경기도 고양시
그린렌트카,영업소,경기도 양평군 양평읍 충신로 468,,37.48161305,127.5016269,경기도 양평군 양평읍 충신로 468,,,20,18,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-941-5432,2020-05-26,3940000,경기도 고양시
그린렌트카,영업소,"경기도 안양시 만안구 삼막로 21, 효빌딩2층",,37.42199867,126.9105531,경기도 안양시 동안구 관편로 170번길 33,,,50,48,2,0,0,,,,,,,,09:00,18:00,,,,,,,,031-941-5432,2020-05-26,3940000,경기도 고양시
그린렌트카,영업소,전라북도 군산시 진포안2길 3,,35.970019,126.7203353,전라북도 군산시 옥산면 당북리 433-6,,,13,13,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-941-5432,2020-05-26,3940000,경기도 고양시
그린렌트카,영업소,"경기도 광명시 도덕로 56, 광명중앙아이츠 상가동 108호",,37.46848289,126.8551625,경기도 광명시 도덕로38번길 8 외 1곳,,,64,65,1,0,0,,,,,,,,09:00,18:00,,,,,,,,031-941-5432,2020-05-26,3940000,경기도 고양시
에이원렌트카,주사업장,서울특별시 강북구 솔매로49길 9,서울특별시 강북구 미아동 197-17,37.62688502,127.0266076,서울특별시 도봉구 노해로61길 1,서울특별시 도봉구 창동 700-26,94,142,142,0,0,0,30000,40000,55000,80000,0,0,0,09:00,22:00,09:00,22:00,09:00,22:00,없음,www.abcrent.co.kr,박성호,02-995-9999,2020-05-25,3080000,서울특별시 강북구
3G렌트카,영업소,충청북도 단양군 단양읍 별곡7길 12,충청북도 단양군 단양읍 별곡리 555,36.98575012,128.3702068,충청북도 단양군 단양읍 별곡7길 12 성원아파트,,,1,1,0,0,0,,,,,,,,09:00,23:59,09:00,23:59,09:00,23:59,,,이연표,043-421-8255,2020-04-20,4480000,충청북도 단양군
성공렌트카,영업소,충청북도 단양군 단양읍 단양로 957,충청북도 단양군 단양읍 상진리 211-7,36.97745528,128.3448483,충청북도 단양군 단양읍 단양로 957 용상종합정비㈜,,,15,9,4,0,0,,,,,,,,09:00,23:59,09:00,23:59,09:00,23:59,,,최재훈,043-421-0243,2020-04-20,4480000,충청북도 단양군
신형렌트카,영업소,충청북도 단양군 단양읍 별곡7길 4,충청북도 단양군 단양읍 별곡리 570-1,36.9851057,128.3701459,충청북도 단양군 단양읍 수변로 111,충청북도 단양군 단양읍 별곡리 569-1,,7,5,2,0,0,,,,,,,,09:00,23:59,09:00,23:59,09:00,23:59,,,정우영,043-421-1555,2020-04-20,4480000,충청북도 단양군
렌트코리아(인천영업소),영업소,인천광역시 미추홀구 매소홀로576번길 5-39,,37.43824795,126.6872619,인천광역시 연수구 컨벤시아대로 160,인천광역시 연수구 송도동 24-5,,19,19,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-03-17,4010000,경기도 시흥시
렌트코리아(의왕영업소),영업소,경기도 의왕시 경수대로 257,,37.3491373,126.9726592,경기도 의왕시 경수대로 257,경기도 의왕시 고천동 290-2,,4,4,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-03-17,4010000,경기도 시흥시
렌트코리아(부천영업소),영업소,경기도 부천시 부천로 103번길 23,,37.493609,126.7834518616,경기도 부천시 상동로 84,경기도 부천시 상동 542-1,,8,7,1,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-03-17,4010000,경기도 시흥시
