업소명,업종명코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,업소전화번호,할인적용최소연령,할인율,할인금액,할인대상서비스명,할인부가정보,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,경로우대업소지정일자,경로우대업소해제일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
세라헤어라인,7 ,서울특별시,영등포구,11560,서울특별시 영등포구 시흥대로 185-15,,37.491951,126.906847,02-832-8580,65,5,,,,10:00,22:00,10:00,22:00,10:00,21:00,2020-01-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
새로나미용실,7 ,서울특별시,영등포구,11560,서울특별시 영등포구 디지털로77길 10-1,,37.4960906262,126.9058238840,000-000-0000,65,10,,,,10:00,22:00,10:00,22:00,10:00,21:00,2020-01-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
능이백숙 향계,2 ,인천광역시,남동구,28200,인천광역시 남동구 인주대로664 (구월동),,37.44917051,126.7108135,032-421-2101,65,10,,,,11:00,21:00,11:00,21:00,11:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
수월식당,2 ,인천광역시,남동구,28200,인천광역시 남동구 성리로 19 (구월동),,37.44464901,126.708521,032-469-1558,65,10,,,,11:00,21:00,11:00,21:00,11:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
오복내,2 ,인천광역시,남동구,28200,인천광역시 남동구 호구포로765번길 68-1 (구월동),,37.45107923,126.7146758,032-471-5126,65,10,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
취화선,2 ,인천광역시,남동구,28200,"인천광역시 남동구 인주대로 664, 201호(구월동,메인프라자)",,37.44917051,126.7108135,032-461-9733,65,10만원이상현금주문시,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
머리숨소리 미용실,7 ,인천광역시,남동구,28200,인천광역시 남동구 인주대로662번길 32 (구월동),,37.44864968,126.7100606,032-471-0803,65,"4,000원(커트)15,000원(펌)",,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
구월안경박사,99,인천광역시,남동구,28200,인천광역시 남동구 독점로 2 (구월동),,37.44982661,126.7108787,032-468-0691,65,30~70,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
한마음 공인중개사 사무소,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로7길 15,,37.488680,126.903495,02-842-8064,65,10,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
선프라자화원(대진꽃화원),99,서울특별시,영등포구,11560,서울특별시 영등포구 시흥대로 621,,37.487914,126.905123,02-842-6669,65,10,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
무림공인중개사사무소,99,서울특별시,영등포구,11560,서울특별시 영등포구 도림천로21길 26 상가 1층,,37.487715,126.902784,02-842-6427,65,10,,,전체품목,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
북경전화국,99,서울특별시,영등포구,11560,서울특별시 영등포구 도림로 150,,37.493739,126.898641,02-834-6011,65,,기계값무료,,전체품목,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
한마음 부동산,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로23가길 2,,37.493062,126.898648,02-842-4200,65,10,,,전체품목,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
무진공인중개사무소,99,서울특별시,영등포구,11560,서울특별시 영등포구 디지털로 341,,37.488487,126.898658,02-841-7860,65,10,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
헤어사랑,7 ,서울특별시,영등포구,11560,서울특별시 영등포구 시흥대로175길 16(대림동),,37.488565,126.903729,000-0000-0000,65,5,,,일부품목,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
하트플라워,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로23길 16(대림동),,37.493440,126.898860,02-841-1911,65,20,,,일부품목,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
라미라헤어클럽,7 ,서울특별시,영등포구,11560,서울특별시 영등포구 도림로 61길 33,,37.499554,126.900963,02-842-0651,65,,커트 5000원,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
대림자동차공업사,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 188,,37.497738,126.899034,02-846-5298,65,10,,,일부품목(공임),10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
가고파플라워,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 185,,37.497339,126.898530,02-835-7870,65,10,,,일부품목,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
포토키모,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 248,,37.502766,126.896809,02-846-4785,65,10,,,일부품목,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
만도플라자,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 236,,37.501808,126.897291,02-841-7910,65,10,,,일부품목(공임),10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
에덴사진관,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로31길 13,,37.496470,126.897413,02-844-3056,65,10,,,일부품목,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
계절요리 낙지골,2 ,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 188,,37.497738,126.899034,02-831-5208,65,5,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
팔도화원,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 196,,37.498376,126.898691,02-833-9377,65,10,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
용명사,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 199,,37.498563,126.897921,02-831-8547,65,,1000원,,일부품목(도장),10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
보보스 안경원,99,인천광역시,남동구,28200,"인천광역시 남동구 용천로 80, 107호 (구월동)",,37.45658343,126.7150211,032-472-2711,65,30,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
인천세탁소,99,인천광역시,남동구,28200,인천광역시 남동구 당좌로35번길 7 (구월동),,37.45906919,126.7175932,032-469-0642,65,15~20,,,,10:00,20:00,10:00,20:00,10:00,20:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
현대힐세탁소,99,인천광역시,남동구,28200,인천광역시 남동구 양지로30 (구월동),,37.45808776,126.7141247,032-426-2737,65,30,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
힐캐슬크리닝샵,99,인천광역시,남동구,28200,"인천광역시 남동구 용천로87번길 23 (구월동,구월힐스테이트3단지)",,37.45691404,126.7116517,032-468-3353,65,10,,,,10:00,20:00,10:00,20:00,10:00,20:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
꽃향기,99,인천광역시,남동구,28200,"인천광역시 남동구 구월로 212, 112호 힐캐슬프라자 (구월동)",,37.45599358,126.7140287,032-7582-6600,65,10~30,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
중국성,2 ,인천광역시,남동구,28200,인천광역시 남동구 남동대로747번길 51 (구월동),,37.44914738,126.7043764,032-426-7979,65,"1,500원1,000원",,,,10:00,20:00,10:00,20:00,10:00,20:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
마늘오리,2 ,인천광역시,남동구,28200,인천광역시 남동구 문화서로4번길 22 (구월동),,37.44505742,126.6960978,032-438-5289,65,"20(점심메뉴10,000원제외)",,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
맛소리,2 ,인천광역시,남동구,28200,인천광역시 남동구 문화서로 34 (구월동),,37.44818266,126.6963066,032-422-1470,65,5~10,,,,10:00,20:00,10:00,20:00,10:00,20:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
소망각,2 ,인천광역시,남동구,28200,인천광역시 남동구 문화서로4번길 25-8 (구월동),,37.44525391,126.6968293,032-438-1298,65,"1,000원",,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
감자탕을 만드는 형제들,2 ,인천광역시,남동구,28200,인천광역시 남동구 문화서로4번길 65 (구월동),,37.44452288,126.6984685,032-438-4400,65,"1,000원",,,,10:00,20:00,10:00,20:00,10:00,20:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
까까머리,7 ,인천광역시,남동구,28200,인천광역시 남동구 문화서로 35 (구월동),,37.44848481,126.6960794,032-431-3950,65,30,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
미소머리방,7 ,인천광역시,남동구,28200,인천광역시 남동구 문화로133번길 38-5 (구월동),,37.45137889,126.6974962,032-434-6483,65,"5,000원20,000원",,,,10:00,20:00,10:00,20:00,10:00,20:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
케이 헤어쇼,7 ,인천광역시,남동구,28200,인천광역시 남동구 문화서로45번길 4 (구월동),,37.4494113,126.6961751,032-201-9004,65,50,,,,10:00,21:00,10:00,21:00,10:00,21:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
윤안경원,99,인천광역시,남동구,28200,인천광역시 남동구 문화서로 8 (구월동),,37.44600063,126.6956916,032-426-3034,65,15~30,,,,10:00,20:00,10:00,20:00,10:00,20:00,2017-05-17,,인천광역시 남동구,032-453-5853,2020-07-07,3530000,인천광역시 남동구
헤어아트,7 ,서울특별시,영등포구,11560,서울특별시 영등포구 대림로34바길 1,,37.499834,126.900838,070-4084-5101,65,10,,,일부품목(컷트),10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
이태리 안경원,99,서울특별시,영등포구,11560,서울특별시 영등포구 도림로 207,,37.497277,126.903328,02-831-0888,65,20,,,일부품목(수입테 제외),10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
대중이발관,7 ,서울특별시,영등포구,11560,서울특별시 영등포구 대림로44길 5,,37.502537,126.897276,02-849-8226,65,,화~금요일/이발에 한하여 2000원,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
CU 편의점,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 209,,37.499257,126.897676,02-834-1930,65,5,,,일부품목(식품),10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
㈜미래사랑라이프,99,서울특별시,영등포구,11560,서울특별시 영등포구 대림로43길 22-1,,37.501000,126.893931,1588-4498,65,20,,,장례행사비(장례용품 포함),10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
다솜식당,2 ,서울특별시,영등포구,11560,서울특별시 영등포구 가마산로 338,,37.499238,126.897004,02-845-3212,65,3,,,일부품목(고기류),10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
종로김밥,2 ,서울특별시,영등포구,11560,"서울특별시 영등포구 대림로 202, 1층",,37.498709,126.898533,02-832-2700,65,3,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
로즈미용실,7 ,서울특별시,영등포구,11560,서울특별시 영등포구 도신로8길 16,,37.503442,126.897181,02-844-9742,65,30,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
성심식당,2 ,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 242,,37.502243,126.896965,02-833-6388,65,10,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
도경수제숯불갈비,2 ,서울특별시,영등포구,11560,서울특별시 영등포구 대림로 173,,37.496328,126.899020,02-638-3888,65,10,,,,10:00,22:00,10:00,22:00,10:00,21:00,2018-12-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
㈜씨랄라,8 ,서울특별시,영등포구,11560,서울특별시 영등포구 문래로 164,,37.517793,126.900078,1522-9661,65,,2000원 할인,,일부품목(사우나),00:00,12:00,00:00,12:00,00:00,21:00,2019-07-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
유니네 맛집,2 ,서울특별시,영등포구,11560,서울특별시 영등포구 양산로159,,37.523502,126.900731,02-2633-7272,65,30,,,,10:00,22:00,10:00,22:00,10:00,12:00,2019-07-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
접시고기,2 ,서울특별시,영등포구,11560,"서울특별시 영등포구 당산로47길 13, 1층",,37.5353604776,126.9020317543,02-2636-0064,65,10,,,일부품목,15:00,00:00,15:00,00:00,15:00,00:00,2020-01-01,,서울특별시 영등포구,02-2670-3390,2020-05-01,3180000,서울특별시 영등포구
간경이용소,7 ,대구광역시,달성군,27710,대구광역시 달성군 옥포읍 간경리 7길,대구광역시 달성군 옥포읍 간경리 966-14,35.7905963810,128.4695755183,000-000-0000,65,50,10000+8000,이발+염색,할인시간(10:00~18:00),09:00,20:00,09:00,20:00,09:00,20:00,2020-01-01,,옥포읍행정복지센터,053-668-5659,2020-07-10,3480000,대구광역시 달성군
강림이용소,7 ,대구광역시,달성군,27710,대구광역시 달성군 옥포읍 비슬로 1929,대구광역시 달성군 옥포읍 강림리 502-1,35.7813190559,128.434244,000-000-0000,65,50,6000,커트,할인시간(10:00~18:00),09:00,20:00,09:00,20:00,09:00,20:00,2020-01-01,,옥포읍행정복지센터,053-668-5659,2020-07-10,3480000,대구광역시 달성군
불루밍헤어샵,7 ,대구광역시,달성군,27710,대구광역시 달성군 옥포읍 돌미로 70,대구광역시 달성군 옥포읍 교향리 2964,35.7794532461,128.4413731931,000-000-0000,65,50,7000+5000,커트,할인시간(10:00~18:00),09:00,20:00,09:00,20:00,09:00,20:00,2019-01-10,2019-12-31,옥포읍행정복지센터,053-668-5659,2020-07-10,3480000,대구광역시 달성군
반송이용소,7 ,대구광역시,달성군,27710,대구광역시 달성군 옥포읍 용연사길 39,대구광역시 달성군 옥포읍 반송리 916,35.7554405025,128.4981511672,000-000-0000,65,50,8000+7000,커트+이발,할인시간(10:00~18:00),09:00,20:00,09:00,20:00,09:00,20:00,2020-01-01,,옥포읍행정복지센터,053-668-5659,2020-07-10,3480000,대구광역시 달성군
장수이용소,7 ,대구광역시,달성군,27710,대구광역시 달성군 다사읍 달구벌대로 860,대구광역시 달성군 다사읍 죽곡리 119-4,35.8588930412,128.4634715,053-586-4391,65,50,,,,07:00,19:00,07:00,19:00,07:00,19:00,2020-01-01,2020-04-16,다사읍행정복지센터,053-668-5535,2020-07-10,3480000,대구광역시 달성군
