보행자전용도로명,시도명,시군구명,법정동명,지정일자,운영방식구분,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,보행자전용도로시작점위도,보행자전용도로시작점경도,보행자전용도로종료점위도,보행자전용도로종료점경도,자전거보행자겸용도로구분,보행자전용도로폭,보차분리여부,지정목적,관리점검일자,관리점검결과,유지보수내용,영상정보기처리기기설치개수,보안등설치개수,횡단보도설치개수,방호울타리설치개수,차량진입억제용말뚝설치개수,속도저감시설설치개수,교통표지판설치개수,이정표설치개수,점자블럭설치개수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
소로3-303,충청북도,청주시,복대동,,전일제,00:00,23:59,00:00,23:59,36.641801,127.428619,36.641404,127.428917,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
소로3-950,충청북도,청주시,복대동,,전일제,00:00,23:59,00:00,23:59,36.633081,127.447337,36.632999,127.446388,,6, ,보행환경개선,2017-10-30,합격,,,,,,,,,,,흥덕구 건설교통과,043-201-7372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1031-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717044,127.419482,36.717149,127.419678,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1032-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717212,127.419803,36.717312,127.419986,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1033-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717385,127.420136,36.717501,127.420306,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1034-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717799,127.420306,36.717899,127.420548,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1035-1,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717973,127.420679,36.718043,127.420831,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1037-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717589,127.418789,36.717432,127.418763,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1038-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.719851,127.426683,36.719715,127.426636,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1039-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.719163,127.426824,36.719054,127.426748,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1040-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717501,127.426721,36.717342,127.426739,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1041-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717289,127.425081,36.717123,127.425136,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1042-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.716763,127.423789,36.716611,127.423696,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1043-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717145,127.423081,36.717009,127.422987,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1045-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.718528,127.423431,36.718541,127.423604,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1046-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.718631,127.420821,36.718666,127.420998,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1050-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.719133,127.423628,36.718971,127.423632,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1051-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717447,127.422447,36.717318,127.422375,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1052-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.720204,127.422836,36.720268,127.423011,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1059-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717599,127.427422,36.717387,127.427441,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1061-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717708,127.428781,36.717497,127.428804,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1065-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.718789,127.428723,36.718808,127.428871,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1071-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.720664,127.426136,36.720705,127.426292,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1-123,충청북도,청원구,주성리,,전일제,00:00,23:59,00:00,23:59,36.736582,127.456495,36.736445,127.456777,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1-125,충청북도,청원구,주성리,,전일제,00:00,23:59,00:00,23:59,36.733469,127.452418,36.733023,127.452048,,10, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1-127,충청북도,청원구,주성리,,전일제,00:00,23:59,00:00,23:59,36.732325,127.451311,36.731805,127.450821,,10, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1-128,충청북도,청원구,주성리,,전일제,00:00,23:59,00:00,23:59,36.732942,127.451916,36.732423,127.451382,,10, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1-35,충청북도,청원구,율량동,,전일제,00:00,23:59,00:00,23:59,36.664986,127.493947,36.664518,127.493869,,10, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-127,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.671376,127.496761,36.671314,127.497319,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-171,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.671995,127.496195,36.671926,127.496692,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-173,충청북도,청원구,주중동,,전일제,00:00,23:59,00:00,23:59,36.671122,127.495391,36.671084,127.495791,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1077-0,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.720366,127.424606,36.719323,127.424671,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 1-1,충청북도,청원구,주중동,,전일제,00:00,23:59,00:00,23:59,36.674574,127.489558,36.674175,127.489558,,20, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-174,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.670973,127.496011,36.670897,127.496471,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-176,충청북도,청원구,율량동,,전일제,00:00,23:59,00:00,23:59,36.665339,127.495099,36.665292,127.496063,,5, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-508,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.715791,127.422558,36.715575,127.422989,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-510,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.714543,127.427631,36.714561,127.427981,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-511,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.714454,127.428794,36.714484,127.429361,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-512,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.715938,127.427461,36.715951,127.427817,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-513,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.716022,127.428646,36.716064,127.429181,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-514,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.712679,127.429843,36.712728,127.430456,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-515,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.712004,127.431044,36.713026,127.430936,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-516,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.712542,127.431516,36.712563,127.431982,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-517,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.712531,127.431044,36.712549,127.431268,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-518,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.713027,127.430924,36.712853,127.430941,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-521,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.714201,127.430823,36.713791,127.430857,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-522,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.714339,127.430773,36.714576,127.430734,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-523,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.714411,127.429646,36.714452,127.430243,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-524,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.715404,127.430643,36.714904,127.430702,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-526,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.714815,127.430801,36.714846,127.431017,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-527,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.715947,127.430575,36.715641,127.430621,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-528,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.716101,127.429465,36.716144,127.429975,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-519,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.713594,127.430885,36.713192,127.430935,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-529,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.716151,127.430621,36.716185,127.430832,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-530,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.716162,127.431068,36.716221,127.431563,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-531,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.716269,127.430563,36.716748,127.430478,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-532,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.717245,127.430428,36.716885,127.430471,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-670,충청북도,청원구,주성리,,전일제,00:00,23:59,00:00,23:59,36.733974,127.451722,36.733942,127.451771,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-671,충청북도,청원구,주성리,,전일제,00:00,23:59,00:00,23:59,36.733647,127.452526,36.733592,127.452471,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-672,충청북도,청원구,주성리,,전일제,00:00,23:59,00:00,23:59,36.733072,127.453254,36.733047,127.453311,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-673,충청북도,청원구,주성리,,전일제,00:00,23:59,00:00,23:59,36.731701,127.450751,36.731364,127.450451,,10, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 2-525,충청북도,청원구,양청리,,전일제,00:00,23:59,00:00,23:59,36.714867,127.431221,36.714909,127.431679,,8, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 3-2,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.672147,127.499886,36.672741,127.501086,,10, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 3-311,충청북도,청원구,주중동,,전일제,00:00,23:59,00:00,23:59,36.674602,127.487172,36.673432,127.487104,,5, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 3-317,충청북도,청원구,주중동,,전일제,00:00,23:59,00:00,23:59,36.671419,127.493255,36.671122,127.493183,,5, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 3-318,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.671172,127.497801,36.670989,127.498779,,5, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 3-319,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.670792,127.499384,36.670768,127.499563,,5, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 3-320,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.670558,127.497355,36.670529,127.497578,,5, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 3-321,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.670071,127.498222,36.669973,127.498191,,5, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
보행자전용도로 3-322,충청북도,청원구,주성동,,전일제,00:00,23:59,00:00,23:59,36.668671,127.501181,36.669221,127.502374,,6, ,보행환경개선,2017-04-20,합격,,,,,,,,,,,청주시청원구청,043-201-8372,2020-07-17,5710000,충청북도 청주시
