시도명,시군구명,시티투어코스명,시티투어문의처,시티투어운영시간,시티투어운행방식,시티투어탑승장소명,시티투어코스정보,경유지주변관광정보,시티투어코스부가정보,운행정보,운행시작시각,운행종료시각,배차시간,이용요금,이용요금부가정보,홈페이지주소,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,파주시,2018 DMZ평화여행(운행종료),성오투어㈜ 031-949-8888,4월~11월 연중 매주 화요일,고정형,합정역(2호선)+문산역(경의선),임진각관광지-도라산식당-도라산역-도라전망대-제3땅굴,임진강변 생태탐방로,합정역 2번출구 출발~문산역 1번출구 경유,공휴일 정상운영,09:30,17:30,0,"일반5,000원+할인(파주시민/경로 등)3,000원",중식비/여행자보험비/관광지별 입장료 부과시 개별부담,www.pjcitytour.co.kr,경기도 파주시청,031-940-8516,2019-09-06,4060000,경기도 파주시
경기도,파주시,2018 문화예술여행(운행종료),성오투어㈜ 031-949-8888,4월~11월 연중 매주 수요일,고정형,합정역(2호선)+운정역(경의선),파주출판도시-바늘이야기-프로방스/파주맛고을-헤이리예술마을-소울원,오두산통일전망대,합정역 2번출구 출발~운정역 1번출구 경유,공휴일 정상운영,09:30,17:30,0,"일반5,000원+할인(파주시민/경로 등)3,000원",중식비/여행자보험비/관광지별 입장료 부과시 개별부담,www.pjcitytour.co.kr,경기도 파주시청,031-940-8516,2019-09-06,4060000,경기도 파주시
경기도,파주시,2018 에코힐링여행(운행종료),성오투어㈜ 031-949-8888,4월~11월 연중 매주 목요일,고정형,합정역(2호선)+문산역(경의선),파주 이이 유적-적성한우마을-임진강 황포돛배-산머루농원,감악산출렁다리,합정역 2번출구 출발~문산역 1번출구 경유,공휴일 정상운영,09:30,17:30,0,"일반5,000원+할인(파주시민/경로 등)3,000원",중식비/여행자보험비/관광지별 입장료 부과시 개별부담,www.pjcitytour.co.kr,경기도 파주시청,031-940-8516,2019-09-06,4060000,경기도 파주시
경기도,파주시,2018 역사유적여행(운행종료),성오투어㈜ 031-949-8888,4월~11월 연중 매주 금요일,고정형,합정역(2호선)+금촌역(경의선),파주 삼릉-보광사/토속음식마을-퍼스트가든-더브레드36.5,마장호수 흔들다리,합정역 2번출구 출발~금촌역 1번출구 경유,공휴일 정상운영,09:30,17:30,0,"일반5,000원+할인(파주시민/경로 등)3,000원",중식비/여행자보험비/관광지별 입장료 부과시 개별부담,www.pjcitytour.co.kr,경기도 파주시청,031-940-8516,2019-09-06,4060000,경기도 파주시
경기도,파주시,2018 DMZ평화여행(1박2일)(운행종료),성오투어㈜ 031-949-8888,4월~11월 연중 매월 첫째주 토일요일,고정형,합정역(2호선)+문산역(경의선),임진각관광지-제3땅굴-도라전망대-도라산역-캠프그리브스(숙박)-도라산 평화공원-통일촌 장단콩마을-허준묘,임진강변 생태탐방로,합정역 2번출구 출발~문산역 1번출구 경유,공휴일 정상운영,09:30,17:30,0,"44,000원(체험비, 입장료, 숙박 및 조식, 투어버스 운임 포함)",중식비/석식비/여행자보험비 개별부담,www.pjcitytour.co.kr,경기도 파주시청,031-940-8516,2019-09-06,4060000,경기도 파주시
경기도,파주시,2018 문화예술여행(1박2일)(운행종료),성오투어㈜ 031-949-8888,4월~11월 연중 매월 둘째주 토일요일,고정형,합정역(2호선)+문산역(경의선),오두산통일전망대-프로방스/파주맛고을-모산목장-소울원-헤이리예술마을-파주출판도시 지지향(숙박)-바늘이야기-반구정/황희선생 유적-볼거리나라,오두산통일전망대,합정역 2번출구 출발~문산역 1번출구 경유,공휴일 정상운영,09:30,17:30,0,"65,000원(체험비, 입장료, 숙박 및 조식, 투어버스 운임 포함)",중식비/석식비/여행자보험비 개별부담,www.pjcitytour.co.kr,경기도 파주시청,031-940-8516,2019-09-06,4060000,경기도 파주시
경기도,파주시,2018 에코힐링여행(1박2일)(운행종료),성오투어㈜ 031-949-8888,4월~11월 연중 매월 셋째주 토일요일,고정형,합정역(2호선)+문산역(경의선),임진강 황포돛배-두지리 매운탕마을-쇠꼴마을-파주 이이 유적-동화힐링캠프-초호쉼터(숙박)-두루뫼박물관-수우원농장-고구려목장-산머루농원,감악산출렁다리,합정역 2번출구 출발~문산역 1번출구 경유,공휴일 정상운영,09:30,17:30,0,"66,000원(체험비, 입장료, 숙박 및 조식, 투어버스 운임 포함)",중식비/석식비/여행자보험비 개별부담,www.pjcitytour.co.kr,경기도 파주시청,031-940-8516,2019-09-06,4060000,경기도 파주시
경기도,파주시,2018 역사유적여행(1박2일)(운행종료),성오투어㈜ 031-949-8888,4월~11월 연중 매월 넷째주 토일요일,고정형,합정역(2호선)+금촌역(경의선),파주 삼릉-보광사/토속음식마을-벽초지문화수목원-마장호수 흔들다리-교하맛고을-시에나호텔(숙박)-치즈클락-퍼스트가든-더브레드36.5-공릉관광지,윤관장군묘,합정역 2번출구 출발~금촌역 1번출구 경유,공휴일 정상운영,09:30,17:30,0,"65,000원(체험비, 입장료, 숙박 및 조식, 투어버스 운임 포함)",중식비/석식비/여행자보험비 개별부담,www.pjcitytour.co.kr,경기도 파주시청,031-940-8516,2019-09-06,4060000,경기도 파주시
경상북도,봉화군,은어축제 문화유적탐방버스,054-679-6343,축제기간 중 3회/일,고정형,축제장 내 탑승장,"계서당-닭실마을-목재문화체험장, 국립백두대간수목원-오전약수관광지",오전약수탕+다덕약수탕,축제기간만 운영,축제기간만 운영,10:30,18:00,150,무료,현장 선착순접수,,경상북도 봉화군청,054-679-6343,2020-04-07,5240000,경상북도 봉화군
경상북도,봉화군,송이축제 문화유적탐방버스,054-679-6343,축제기간 중 3회/일,고정형,축제장 내 탑승장,"계서당-닭실마을-목재문화체험장, 국립백두대간수목원-오전약수관광지",오전약수탕+다덕약수탕,축제기간만 운영,축제기간만 운영,10:30,18:00,150,무료,현장 선착순접수,,경상북도 봉화군청,054-679-6343,2020-04-07,5240000,경상북도 봉화군
경기도,광주시,광주시티투어,031-760-2468,09:00~18:00,고정형,"서울시청역,서울교대역,경기광주역",남한산성 - 경기도자박물관 - 화담숲 등,,,4월~11월(주중2일),07:30,18:00,0,"15,000",,https://www.gjcity.go.kr/tour/main.do,광주시청,031-760-2468,2020-04-07,5540000,경기도 광주시
충청남도,보령시,당일치기 코스,보령시 관광안내소(041-930-0980) + 보령시 관광과(041-930-6563),금+토+일,고정형,대천역 시티투어 정류장,※일정은 변경될 수 있음※ 대천역 - 죽도 상화원 or 대천해수욕장 - 점심(전통시장) - 개화예술공원(리리스카페) - 대천역,홈페이지 및 리플릿 참조,홈페이지 및 리플릿 참조,운영대상은 국내외 관광객+매회 10명-40명 선착순 예정+이용자는 반드시 개별적으로 여행자보험 가입+미가입으로 인한 피해의 책임은 이용자 본인에게 있음+상기 일정은 날씨 및 기타 사정에 의해 변경될수 있음,10:30,17:30,0,"일반(만14세~65세) 5000원+어린이/경로(5세~초등생, 65세 이상)2000원",현금으로만 결제가능,https://www.brcn.go.kr/tour/sub02_06_01_01.do,충청남도 보령시,041-930-6563,2020-04-06,4510000,충청남도 보령시
충청남도,보령시,촬영지 코스,보령시 관광안내소(041-930-0980) + 보령시 관광과(041-930-6563),금+토+일,고정형,대천역 시티투어 정류장,※일정은 변경될 수 있음※ 대천역 - 충청수영성&오천항 - 점심(오천항) - 천북 학성리 공룡발자국 - 청소역 - 대천역,홈페이지 및 리플릿 참조,홈페이지 및 리플릿 참조,운영대상은 국내외 관광객+매회 10명-40명 선착순 예정+이용자는 반드시 개별적으로 여행자보험 가입+미가입으로 인한 피해의 책임은 이용자 본인에게 있음+상기 일정은 날씨 및 기타 사정에 의해 변경될수 있음,10:30,17:30,0,"일반(만14세~65세) 5000원+어린이/경로(5세~초등생, 65세 이상)2000원",현금으로만 결제가능,https://www.brcn.go.kr/tour/sub02_06_01_01.do,충청남도 보령시,041-930-6563,2020-04-06,4510000,충청남도 보령시
경기도,안성시,안성시티투어,02-735-8142~3,03월 24일,고정형,"서울광화문역 6번출구, 서울 양재역 12번출구, 죽전 간이 버스정류장",3.1운동기념관-팜랜드-안성전통시장&미담로거리-칠장사-남사당공연,문화관광부선정 ''''''''''''''''관광의 별''''''''''''''''안성남사당놀이와 함께 즐기는 다양한 문화체험,"계절별로 봄나물캐기 포도따기, 낚시체험,감따기등 다양한 농촌체험을 즐길수있음",매주 토요일 1회 운행,07:30,19:40,0,"19,900원","왕복차량비, 체험비용, 입장료, 문화관광해설 서미스,인솔비용 등 포함",ww.romancetour.co.kr www.anseong.go.kr/tour,안성시 문화관광과,031-678-2492,2020-03-31,4080000,경기도 안성시
경기도,안성시,안성시티투어,02-735-8142~3,03월 30일,고정형,"서울광화문역 6번출구, 서울 양재역 12번출구, 죽전 간이 버스정류장",3.1운동기념관-팜랜드-안성전통시장&미담로거리-칠장사-남사당공연,문화관광부선정 ''''''''''''''''관광의 별''''''''''''''''안성남사당놀이와 함께 즐기는 다양한 문화체험,"계절별로 봄나물캐기 포도따기, 낚시체험,감따기등 다양한 농촌체험을 즐길수있음",매주 토요일 1회 운행,07:30,19:40,0,"19,900원","왕복차량비, 체험비용, 입장료, 문화관광해설 서미스,인솔비용 등 포함",ww.romancetour.co.kr www.anseong.go.kr/tour,안성시 문화관광과,031-678-2492,2020-03-31,4080000,경기도 안성시
경기도,안성시,안성시티투어,02-735-8142~3,04월 06일,고정형,"서울광화문역 6번출구, 서울 양재역 12번출구, 죽전 간이 버스정류장",미리내성지-선비마을-안성맞춤박물관-태평무공연-남사당공연,문화관광부선정 ''''''''''''''''관광의 별''''''''''''''''안성남사당놀이와 함께 즐기는 다양한 문화체험,"계절별로 봄나물캐기 포도따기, 낚시체험,감따기등 다양한 농촌체험을 즐길수있음",매주 토요일 1회 운행,07:30,19:40,0,"24,900원","왕복차량비, 체험비용, 입장료, 문화관광해설 서미스,인솔비용 등 포함",ww.romancetour.co.kr www.anseong.go.kr/tour,안성시 문화관광과,031-678-2492,2020-03-31,4080000,경기도 안성시
경기도,안성시,안성시티투어,02-735-8142~3,04월 13일,고정형,"서울광화문역 6번출구, 서울 양재역 12번출구, 죽전 간이 버스정류장",미리내성지-선비마을-안성맞춤박물관-태평무공연-남사당공연,문화관광부선정 ''''''''''''''''관광의 별''''''''''''''''안성남사당놀이와 함께 즐기는 다양한 문화체험,"계절별로 봄나물캐기 포도따기, 낚시체험,감따기등 다양한 농촌체험을 즐길수있음",매주 토요일 1회 운행,07:30,19:40,0,"24,900원","왕복차량비, 체험비용, 입장료, 문화관광해설 서미스,인솔비용 등 포함",ww.romancetour.co.kr www.anseong.go.kr/tour,안성시 문화관광과,031-678-2492,2020-03-31,4080000,경기도 안성시
경기도,안성시,안성시티투어,02-735-8142~3,04월 20일,고정형,"서울광화문역 6번출구, 서울 양재역 12번출구, 죽전 간이 버스정류장",미리내성지-팜랜드-안성전통시장&미담로거리-칠장사-남사당공연,문화관광부선정 ''''''''''''''''관광의 별''''''''''''''''안성남사당놀이와 함께 즐기는 다양한 문화체험,"계절별로 봄나물캐기 포도따기, 낚시체험,감따기등 다양한 농촌체험을 즐길수있음",매주 토요일 1회 운행,07:30,19:40,0,"19,900원","왕복차량비, 체험비용, 입장료, 문화관광해설 서비스,인솔비용 등 포함",ww.romancetour.co.kr www.anseong.go.kr/tour,안성시 문화관광과,031-678-2492,2020-03-31,4080000,경기도 안성시
경기도,안성시,안성시티투어,02-735-8142~3,04월 27일,고정형,"서울광화문역 6번출구, 서울 양재역 12번출구, 죽전 간이 버스정류장",미리내성지-팜랜드-안성전통시장&미담로거리-칠장사-남사당공연,문화관광부선정 ''''''''''''''''관광의 별''''''''''''''''안성남사당놀이와 함께 즐기는 다양한 문화체험,"계절별로 봄나물캐기 포도따기, 낚시체험,감따기등 다양한 농촌체험을 즐길수있음",매주 토요일 1회 운행,07:30,19:40,0,"19,900원","왕복차량비, 체험비용, 입장료, 문화관광해설 서미스,인솔비용 등 포함",ww.romancetour.co.kr www.anseong.go.kr/tour,안성시 문화관광과,031-678-2492,2020-03-31,4080000,경기도 안성시
경상북도,포항시,둘레길 도보여행,현대관광 054-278-8500,09:30~17:30,고정형,"포항역, 시외버스터미널",포항역-시외버스터미널-호미반도 해안둘레길-중식(죽도시장)-포항운하(크루즈)-송도송림테마거리-시외버스터미널-포항역,,"입장료,식비,여행자보험,크루즈이용료 개별부담",수시 운행/20인 이상 예약시운행,09:30,17:30,0,"6,000원","아동,청소년,수급자,장애인,유공자,경로 4,000원",www.hdair.kr,포항시,054-270-2247,2020-01-06,5020000,경상북도 포항시
경기도,안성시,안성시티투어,02-735-8142~3,05월 04일,고정형,"서울광화문역 6번출구, 서울 양재역 12번출구, 죽전 간이 버스정류장",3.1운동기념관-팜랜드-안성전통시장&미담로거리-칠장사-남사당공연,문화관광부선정 ''''''''''''''''관광의 별''''''''''''''''안성남사당놀이와 함께 즐기는 다양한 문화체험,"계절별로 봄나물캐기 포도따기, 낚시체험,감따기등 다양한 농촌체험을 즐길수있음",매주 토요일 1회 운행,07:30,19:40,0,"19,900원","왕복차량비, 체험비용, 입장료, 문화관광해설 서미스,인솔비용 등 포함",ww.romancetour.co.kr www.anseong.go.kr/tour,안성시 문화관광과,031-678-2492,2020-03-31,4080000,경기도 안성시
경기도,안성시,안성시티투어,02-735-8142~3,05월 11일,고정형,"서울광화문역 6번출구, 서울 양재역 12번출구, 죽전 간이 버스정류장",3.1운동기념관-팜랜드-안성전통시장&미담로거리-칠장사-남사당공연,문화관광부선정 ''''''''''''''''관광의 별''''''''''''''''안성남사당놀이와 함께 즐기는 다양한 문화체험,"계절별로 봄나물캐기 포도따기, 낚시체험,감따기등 다양한 농촌체험을 즐길수있음",매주 토요일 1회 운행,07:30,19:40,0,"19,900원","왕복차량비, 체험비용, 입장료, 문화관광해설 서미스,인솔비용 등 포함",ww.romancetour.co.kr www.anseong.go.kr/tour,안성시 문화관광과,031-678-2492,2020-03-31,4080000,경기도 안성시
