교량명,시설물종별등급구분,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량연장,교량폭,교량보도폭,교량높이,차로수,상하행선분리여부,상부구조형식,교량준공년도,최종안전점검일자,최종안전점검결과,최종안전점검유형,내진설계적용여부,내진성능확보여부,교량보수보강내역,교량보수보강비용,설계활하중,허용통행하중,하부통과제한높이,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
감천교,02,06,군도,6호선,03,9,가평군,41600,경기도 가평군 청평면 상지로 56,경기도 가평군 청평면 상천리 362-4,37.7698822,127.4581563,37.7698822,127.4581563,190,11,3,4.5,2,N,Steel Box Girder,2011,2018-06-22,B,정기점검,적용,Y,,,,24,,가평군청,031-580-2438,2019-09-20,4160000,경기도 가평군
가북교,02,06,군도,19호선,03,9,가평군,41600,경기도 가평군 가평읍 능모루길 20,경기도 가평군 가평읍 개곡리 1108,37.876241,127.527227,37.874845,127.527745,145,7.5,0,4.2,2,N,RC슬래브교(RCS),1995,2018-06-22,B,정기점검,미적용,Y,,,,18,,가평군청,031-580-2438,2019-09-20,4160000,경기도 가평군
개곡교,02,99,농어촌도로,102호선,03,9,가평군,41600,경기도 가평군 가평읍 당목가일길 125,경기도 가평군 가평읍 마장리 983,37.8636197,127.5288234,37.863632,127.5288234,134,8,0,4.2,2,N,RC슬래브교(RCS),1996,2018-06-22,B,정기점검,미적용,Y,,,,24,,가평군청,031-580-2438,2019-09-20,4160000,경기도 가평군
문화교,02,99,도시계획도로,가평 중로3-2호선,03,9,가평군,41600,경기도 가평군 가평읍 문화로 63,경기도 가평군 가평읍 대곡리 409-2,37.8187311,127.5103689,37.8187311,127.5103689,268,13,4,4.5,2,N,RPF+PSCI,2016,2018-06-22,A,정기점검,적용,Y,,,,24,,가평군청,031-580-2438,2019-09-20,4160000,경기도 가평군
대왕교,02,06,왕신길,3,03,경상북도,예천군,47900,,경상북도 예천군 예천읍 남본리 303-3,36.643224,128.447549,36.641504,128.448977,210,11,2,7,2,Y,PSC I형교,2000,2019-02-13,B,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
고산교,03,06,석정길,21,03,경상북도,예천군,47900,,경상북도 예천군 예천읍 석정리 617-1,36.646098,128.404889,36.645701,128.404689,45,7,0,5,2,Y,Rc슬래브,2001,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
청복교,03,06,도립대학길,3,03,경상북도,예천군,47900,,경상북도 예천군 예천읍 청복리 752-1,36.643779,128.459283,36.644391,128.460315,30,21,0,5,4,Y,Rc슬래브,2000,2019-02-13,B,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
상금교,03,06,유용로,14,03,경상북도,예천군,47900,,경상북도 예천군 용문면 죽림리 114-1,36.690043,128.405588,36.691096,128.406021,41,10,0,4,2,Y,합성형라멘교,2018,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
전평교,03,06,반서울로,14,03,경상북도,예천군,47900,,경상북도 예천군 용문면 상금곡리 105-1,36.692476,128.414468,36.692577,128.414705,18,9,0,3,2,Y,Rc슬래브,1991,2019-02-13,B,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
제곡교,03,06,반서울로,14,03,경상북도,예천군,47900,,경상북도 예천군 용문면 제곡리 474,36.702275,128.443164,36.702321,128.443452,90,10,0,3,2,Y,IPC,2007,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
선동교,03,06,선동길,22,03,경상북도,예천군,47900,,경상북도 예천군 용문면 선리 357-1,36.717656,128.406221,36.717511,128.406221,10,7,0,3,2,Y,Rc슬래브,1990,2019-02-13,C,,,,,,,24.3,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
상금제2교,03,06,선동길,22,03,경상북도,예천군,47900,,경상북도 예천군 용문면 상금곡리 317-3,36.698394,128.408062,36.698215,128.408153,25,10,0,4,2,Y,Rc슬래브,2012,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
상금제3교,03,06,선동길,22,03,경상북도,예천군,47900,,경상북도 예천군 용문면 상금곡리 323-15,36.697119,128.408791,36.696926,128.409007,21,10,0,5,2,Y,Rc슬래브,2012,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
고항교,99,06,은풍로,1,03,경상북도,예천군,47900,,경상북도 예천군 효자면 고항리 524-5,36.821688,128.459567,36.821481,128.459581,18,9,0,6,2,Y,Rc슬래브,1990,2019-02-13,D,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
백석교,03,06,백석길,4,03,경상북도,예천군,47900,,경상북도 예천군 효자면 백석리 97,36.797229,128.456774,36.797202,128.457099,24,10,0,6,2,Y,Rc슬래브,1995,2019-02-13,B,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
우곡교,03,06,은풍로,1,03,경상북도,예천군,47900,,경상북도 예천군 은풍이면 우곡리 233-3,36.745463,128.442699,36.745755,128.443214,33,10,0,3,2,Y,Rc슬래브,2006,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
천향교,03,06,석송로,15,03,경상북도,예천군,47900,,경상북도 예천군 감천면 천향리 357,36.731595,128.490284,36.731475,128.490288,13,9,0,3,2,Y,Rc슬래브,1988,2019-02-13,C,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
진평교,03,06,석송로,15,03,경상북도,예천군,47900,,경상북도 예천군 감천면 진평리 221,36.748367,128.500504,36.747814,128.500322,60,9,0,5,2,Y,Rc슬래브,1990,2019-02-13,C,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
관현교,03,06,온천길,20,03,경상북도,예천군,47900,,경상북도 예천군 감천면 관현리 217-4,36.720754,128.496581,36.721187,128.497131,60,12,3,2,2,Y,Rc슬래브,1999,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
덕율교,03,06,만맛길,15,03,경상북도,예천군,47900,,경상북도 예천군 감천면 덕율리 534-1,36.708783,128.502711,36.709048,128.502968,16,13,0,4,2,Y,Rc슬래브,2014,2019-02-13,B,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
덕율교,03,06,충효로,23,03,경상북도,예천군,47900,,경상북도 예천군 감천면 덕율리 64,36.703544,128.508066,36.703617,128.508436,35,10,0,6,2,Y,Rc슬래브,1982,2019-02-13,B,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
미석교,03,06,온계천로,19,03,경상북도,예천군,47900,,경상북도 예천군 감천면 미석리 278-1,36.743243,128.565619,36.743716,128.565694,36,10,0,5,2,Y,Rc슬래브,2002,2019-02-13,B,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
현내천교,03,06,현내1길,20,03,경상북도,예천군,47900,,경상북도 예천군 감천면 현내리 644-7,36.733091,128.514411,36.732771,128.514248,34,9,0,7,2,Y,Rc슬래브,2010,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
남산교,03,06,충효로,23,03,경상북도,예천군,47900,,경상북도 예천군 감천면 유리 106,36.755916,128.554779,36.755703,128.554776,20,10,0,5,2,Y,Rc슬래브,1982,2019-02-13,C,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
미량교,03,06,옥계천로,19,03,경상북도,예천군,47900,,경상북도 예천군 감천면 미석리 593-1,36.729609,128.566723,36.729393,128.566701,15,10,0,2,2,Y,Rc슬래브,2009,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
보문교,02,06,강변로,5,03,경상북도,예천군,47900,,경상북도 예천군 보문면 미호리 산43-2,36.661801,128.512901,36.661181,128.514284,200,10,0,9,2,Y,PSC I형교,2004,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
독양교,03,06,옥계천로,19,03,경상북도,예천군,47900,,경상북도 예천군 보문면 독양리 656-2,36.718245,128.562001,36.718111,128.561948,15,10,0,2,2,Y,Rc슬래브,2007,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
작곡교,99,06,강변로,5,03,경상북도,예천군,47900,,경상북도 예천군 보문면 작곡리 600-3,36.667992,128.520458,36.667789,128.520198,29,9,0,5,2,Y,Rc슬래브,1993,2019-02-13,D,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
옥천교,03,06,옥계천로,19,03,경상북도,예천군,47900,,경상북도 예천군 보문면 옥천리 342-4,36.705148,128.557891,36.704875,128.558127,31,8,0,5,2,Y,Rc슬래브,1995,2019-02-13,A,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
미율교,03,06,무근열길,5,03,경상북도,예천군,47900,,경상북도 예천군 보문면 미호리412,36.663916,128.511498,36.663231,128.511723,11,11,0,5,2,Y,RC 슬래브,2004,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
오암교,03,06,오암길,5,03,경상북도,예천군,47900,,경상북도 예천군 보문면 오암리 583-2,36.664332,128.527473,36.664521,128.527674,18,10,0,3,2,Y,RC 슬래브,2010,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
황지교,03,06,강변로,15,03,경상북도,예천군,47900,,경상북도 예천군 호명면 직산리 1053-1,36.625446,128.491731,36.625254,128.491711,13,10,0,4,2,Y,Rc슬래브,2003,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
고평교,03,06,양궁로,15,03,경상북도,예천군,47900,,경상북도 예천군 호명면 직산리 1060-3,36.619439,128.487082,36.619252,128.488597,330,11,0,10,2,Y,PSC I형교,2000,2019-02-13,B,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
수심교,03,06,유용로,14,03,경상북도,예천군,47900,,경상북도 예천군 유천면 송전리 340,36.661025,128.362815,36.660717,128.362595,20,10,1,3,2,Y,Rc슬래브,1993,2019-02-13,B,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
성광교,03,06,중평천로,21,03,경상북도,예천군,47900,,경상북도 예천군 유천면 광전리 485,36.651611,128.390882,36.651571,128.391182,30,9,0,2,2,Y,Rc슬래브,1994,2019-02-13,B,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
손기교,03,06,유용로,21,03,경상북도,예천군,47900,,경상북도 예천군 유천면 손기리 24,36.655512,128.366284,36.655384,128.366167,24,8,0,2,2,Y,Rc슬래브,1993,2019-02-13,B,,,,,,,24.3,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
화지교,03,06,경서로,8,03,경상북도,예천군,47900,,경상북도 예천군 유천면 화지리 509,36.635398,128.406274,36.635485,128.406881,58,10,0,3,2,Y,Rc슬래브,1985,2019-02-13,B,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
유천육교,03,06,예성로,8,03,경상북도,예천군,47900,,경상북도 예천군 유천면 가리 789-4,36.631743,128.376357,36.631981,128.376577,16,10,0,9,2,Y,PSC I형교,1975,2019-02-13,C,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
고림제2교,03,06,송지길,21,03,경상북도,예천군,47900,,경상북도 예천군 유천면 고림리 224,36.645421,128.353586,36.645453,128.353748,10,8,0,3,2,Y,RC 슬래브,2012,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
송암교,03,06,왕의산로,8,03,경상북도,예천군,47900,,경상북도 예천군 용궁면 송암리 448-3,36.622252,128.291865,36.621835,128.291884,48,9,0,4,2,Y,RC슬래브,2001,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
덕계교,03,06,왕의산로,8,03,경상북도,예천군,47900,,경상북도 예천군 용궁면 덕계리 65,36.642983,128.319521,36.643138,128.319305,16,7,0,2,2,Y,Rc슬래브,1992,2019-02-13,C,,,,,,,24.3,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
원당교,03,06,용개로,9,03,경상북도,예천군,47900,,경상북도 예천군 용궁면 읍부리 54,36.599685,128.289046,36.599546,128.289396,48,10,0,3,2,Y,Rc슬래브,2006,2019-02-13,B,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
회룡교,02,06,화룡길,9,03,경상북도,예천군,47900,,경상북도 예천군 용궁면 대은리 480,36.586848,128.319266,36.585655,128.319481,270,9,1,10,2,Y,PSC I형교,1999,2019-02-13,B,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
신당교,03,06,화룡길,9,03,경상북도,예천군,47900,,경상북도 예천군 용궁면 대은리 520-4,36.591815,128.316079,36.591755,128.316422,26,9,1,8,2,Y,Rc슬래브,1999,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
장송교,99,06,예성로,8,03,경상북도,예천군,47900,,경상북도 예천군 개포면 입암리 270-2,36.623101,128.324842,36.622976,128.324595,15,10,0,2,2,Y,Rc슬래브,1975,2019-02-13,D,,,,,,,32.4,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
만화교,03,06,만화2길,7,03,경상북도,예천군,47900,,경상북도 예천군 지보면 만화리 643,36.576111,128.370431,36.575825,128.370411,26,9,0,3,2,Y,Rc슬래브,1999,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
효갈교,03,06,덕암로,13,03,경상북도,예천군,47900,,경상북도 예천군 풍양면 효갈리 1213,36.494951,128.282076,36.494652,128.282076,30,7,0,5,2,Y,Rc슬래브,1982,2019-02-13,B,,,,,,,24.3,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
나산교,03,06,왕의산로,8,03,경상북도,예천군,47900,,경상북도 예천군 개포면 입암리 276-46,36.625892,128.325962,36.625722,128.326195,24,10,0,5,2,Y,합성형라멘교,2015,2019-02-13,A,,,,,,,43.2,,경상북도 예천군청,054-650-6335,2019-09-17,5230000,경상북도 예천군
왕숙교,02,02,국도6호선,6,03,경기도,구리시,41310,,경기도 구리시 수택동 371-1,37.604292,127.149774,37.603836,127.147894,200,35,2,8.2,4,Y,PSC I BEAM,1977,2019-04-02,B,정밀안전진단,적용,Y,교면포장보수 등,1592654700,DB-24,40,0,구리시 도로과,031-550-2434,2019-04-26,3980000,경기도 구리시
퇴계원교,02,05,시도43호선,43,03,경기도,구리시,41310,,경기도 구리시 사노동 458-15,37.646621,127.140371,37.646111,127.140474,140,30.8,6.3,4.1,6,Y,"프리플렉스빔교, 라멘교",2010,2019-04-02,B,정밀점검,적용,Y,신축이음장치 교체,139255400,DB-24,43.2,0,구리시 도로과,031-550-2434,2019-04-26,3980000,경기도 구리시
수석교,02,05,시도1호선,1,03,경기도,구리시,41310,,경기도 구리시 토평동 48-1,37.583367,127.164277,37.581671,127.160992,320,21.4,0,15.1,4,Y,PC박스거더교(PCB),1988,2018-08-08,B,정밀점검,적용,Y,신축이음장치 교체,41000000,DB-24,40,4.5,구리시 도로과,031-550-2434,2019-04-26,3980000,경기도 구리시
아천교,02,02,국도43호선,43,02,경기도,구리시,41310,,경기도 구리시 아천동 산42-6,37.561025,127.114641,37.558393,127.113794,300,11,3.2,3,2,Y,PSC빔,1987,2019-04-02,B,정밀점검,적용,Y,단면보수+표면처리 등,40000000,DB-24,40,0,구리시 도로과,031-550-2434,2019-04-26,3980000,경기도 구리시
토평교,02,05,시도24호선,24,03,경기도,구리시,41310,,경기도 구리시 수택동 122-2,37.593515,127.165841,37.593417,127.161721,495,23,3,6.6,4,Y,STEEL BOX거더,2001,2019-04-02,B,정밀점검,적용,Y,단면보수+표면처리 등,102000000,DB-24,40,4,구리시 도로과,031-550-2434,2019-04-26,3980000,경기도 구리시
인창교,01,05,시도52호선,52,03,경기도,구리시,41310,,경기도 구리시 인창동 487-13,37.610702,127.129446,37.610205,127.126619,270,22.7,0,12,4,Y,강박스거더교(STB),1997,2019-04-02,B,정밀점검,부분적용,N,단면보수+표면처리 등,201000000,DB-24,40,4,구리시 도로과,031-550-2434,2019-04-26,3980000,경기도 구리시
갈매IC 1교,01,05,시도(교통광장18호),,02,경기도,구리시,41310,경기도 구리시 경춘북로358번길 19-62(갈매동),경기도 구리시 갈매동 4,37.641722,127.130244,37.641283,127.133019,205,10.2,0,7.5,2,Y,강합성교(ST.BOX교),2016,2019-09-06,B,정밀점검,적용,Y,하자보수 등 이행,0,DB-24,40,4.5,구리시 도로과,031-550-2434,2019-04-26,3980000,경기도 구리시
갈매IC 2교,01,05,시도(교통광장18호),,01,경기도,구리시,41310,경기도 구리시 경춘북로358번길 19-62(갈매동),경기도 구리시 갈매동 4,37.641722,127.130244,37.640578,127.128997,207.7,10.2,0,4.4,2,Y,강합성교(ST.BOX교),2016,2019-09-06,B,정밀점검,적용,Y,하자보수 등 이행,0,DB-24,40,4.5,구리시 도로과,031-550-2434,2019-04-26,3980000,경기도 구리시
궁촌교,03,02,국도,36,03,12,보령시,44180,,충청남도 보령시 궁촌동 177-10,36.34086516,126.5880713,36.34086516,126.5880713,43,35,8.8,2,6,Y,빔교,2007,2019-06-20,A,,,,,,,43.2,,충청남도 보령시,041-930-3921,2019-09-06,4510000,충청남도 보령시
남포교,03,02,지방도,607,03,12,보령시,44180,,충청남도 보령시 신흑동 2132,36.29416345,126.5309906,36.29416345,126.5309906,53.6,9.6,0,2,2,Y,빔교,1986,2019-06-20,A,,,,,,,43.2,,충청남도 보령시,041-930-3921,2019-09-06,4510000,충청남도 보령시
한내대교,02,99,시도(동),1,03,12,보령시,44180,,충청남도 보령시 동대동 763-2,36.35022313,126.6021957,36.35022313,126.6021957,116,25,8,2,4,Y,슬래브교,1985,2019-07-30,B,,,,,,,43.2,,충청남도 보령시,041-930-3921,2019-09-06,4510000,충청남도 보령시
청천교,03,99,시도(동),1,03,12,보령시,44180,,충청남도 보령시 죽정동 749-1,36.36886932,126.6162037,36.36886932,126.6162037,60,9.5,0,2,2,Y,빔교,2003,2019-06-20,C,,,,,,,43.2,,충청남도 보령시,041-930-3921,2019-09-06,4510000,충청남도 보령시
남대천교,02,99,시도(동),1,03,12,보령시,44180,,충청남도 보령시 대천동 288-10,36.34532003,126.5906199,36.34532003,126.5906199,135,20,4,2,4,Y,빔교,1999,2019-07-30,B,,,,,,,43.2,,충청남도 보령시,041-930-3921,2019-09-06,4510000,충청남도 보령시
내항교,03,99,시도(동),1,03,12,보령시,44180,,충청남도 보령시 궁촌동 167-11,36.34484228,126.587554,36.34484228,126.587554,64.2,12.5,2.7,2,2,Y,슬래브교,2003,2019-06-20,C,,,,,,,43.2,,충청남도 보령시,041-930-3921,2019-09-06,4510000,충청남도 보령시
