정수장명,관리기관명,관리기관전화번호,소재지도로명주소,채수일자,검사기관명,최종판정결과,일반세균,총대장균군,대장균,분원성대장균군,납,불소,비소,셀레늄,수은,시안,크롬,암모니아성질소,질산성질소,카드뮴,보론,페놀,다이아지논,파라티온,페니트로티온,카바릴,1_1_1-트리클로로에탄,테트라클로로에틸렌,트리클로로에틸렌,사염화탄소,1_1-디클로로에틸렌,디클로로메탄,벤젠,톨루엔,에틸벤젠,크실렌,1_2-디브로모-3-클로로프로판,1_4-다이옥산,잔류염소,총트리할로메탄,클로로포름,브로모디클로로메탄,디브로모디클로로메탄,클로랄하이드레이트,디브로모아세토니트릴,디클로로아세토니트릴,트리클로로아세토니트릴,할로아세틱에시드,포름알데히드,심미적영향물질경도,과망간산칼륨소비량,냄새,맛,동,색도,세제,수소이온농도,아연,염소이온,증발잔류물,철,망간,탁도,황산이온,알루미늄,데이터기준일자,제공기관코드,제공기관명
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.005,0.005,0,,0.0015,0,0,0,0.0038,0,,0.6,없음,없음,0.012,1,0,7.6,0.017,13,61,0,0,0.15,8,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.01,0.006,0.002,,0.0036,0,0,0.0006,0.006,0,,0.6,없음,없음,0,1,0,8.3,0.112,4,102,0,0,0.09,14,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.001,0,0,,0,0.002,0,0,0.0093,0,,0.6,없음,없음,0.02,1,0,7.1,0.138,11,76,0,0,0.34,6,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2010-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.016,0.016,0,,0.0057,0,0.0046,0,0.0006,0,,0.6,없음,없음,0,1,0,7.6,0.045,3,54,0,0,0.19,2,0,2020-02-18,4750000,전라북도 장수군
대신정수장,전라남도 영광군청,061-350-5523,,2019-07-05,동명생명과학원㈜,,0,불검출,,,0,0,0,0,0,0,0,0,0.9,0,,0,0,0,0,0,0,0,0,0,0.002,0,0,0.003,0,0,0,0,0.3,0.034,0.012,0.012,,0.0028,0.0012,0.0014,0,0.015,0,,4,없음,없음,0.013,0,0,7.2,0.002,21.5,83,0,0,0.11,6,0,2019-08-19,4970000,전라남도 영광군
연암정수장,전라남도 영광군청,061-350-5523,,2019-07-05,동명생명과학원㈜,,0,불검출,,,0,0,0,0,0,0,0,0,0.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.73,0.035,0.021,0.01,,0.006,0.0007,0.0026,0,0.017,0.02,,2,없음,없음,0.04,0,0,7.3,0.004,15,93,0,0.005,0.07,3,0,2019-08-19,4970000,전라남도 영광군
영광제2정수장,전라남도 영광군청,061-350-5523,,2019-07-05,동명생명과학원㈜,,0,불검출,,,0,0,0,0,0,0,0,0,0.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.33,0.032,0.018,0.01,,0.0034,0.0006,0.0017,0,0.012,0.02,,1.6,없음,없음,0,0,0,7.1,0.006,13.2,87,0,0,0.1,3,0,2019-08-19,4970000,전라남도 영광군
정리수납전문가 2급,오현심,10:00,,12:30,정리수납 전문가 자격증 취득,,지역주민,오프라인,,,해남군평생학,15,20000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.57,0.017,0.008,0.007,,0.0009,0,0.001,0,0.028,0,,1.8,없음,없음,0,0,0,7,0.003,28.8,165,0,0,0.06,20,0,2019-08-23,4610000,충청남도 예산군
바리스타(라떼아트),강성효,09:30,,12:30,라떼아트 만들기,,지역주민,오프라인,,,해남군평생학,12,20000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.57,0.024,0.016,0.007,,0,0,0,0,0,0,,0.7,없음,없음,0,0,0,7.2,0.003,22.1,119,0,0,0.06,14,0,2019-08-23,4610000,충청남도 예산군
차밍댄스(기초),마승경,10:00,,12:00,신체활동을 통한 스트레스해소,,지역주민,오프라인,,,해남군평생학,25,30000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.74,0.038,0.024,0.012,,,,,,,0,,0,없음,없음,0,0,0,7.3,0,27.2,199,0,0,0.04,17,0,2019-08-23,4610000,충청남도 예산군
통기타(심화),한채철,10:00,,12:00,개인별 맞춤 기타강습,,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.99,0.058,0.042,0.014,,0.0035,0.0008,0.0028,0,0.073,0,,0,없음,없음,0,0,0,7,0.003,28.3,192,0,0,0.11,15,0,2019-08-23,4610000,충청남도 예산군
홈헤어컷(취미),김일순,19:00,,21:00,"컷트, 파마, 염색, 머리손질 등",,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.9,0.061,0.046,0.013,,,,,,,0,,0.7,없음,없음,0,3,0,7.2,0,21.8,133,0,0.014,0.16,11,0,2019-08-23,4610000,충청남도 예산군
4차원균형요가(기초),장성희,19:00,,21:00,골반교정과 함께 하는 4차원균형요가,,지역주민,오프라인,,,해남군평생학,35,30000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.78,0.05,0.041,0.009,,,,,,,0,,0,없음,없음,0,0,0,7.3,0.004,21.1,132,0,0.01,0.12,11,0.05,2019-08-23,4610000,충청남도 예산군
홈패션 및 의류리폼(기초),김선자,10:00,,12:30,생활제품 제작 및 홈웨어 만들기,,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.47,0.039,0.023,0.012,,0.0112,0,0.0057,0,0.074,0,,1,없음,없음,0,0,0,7.2,0.003,51.1,213,0,0,0.04,20,0,2019-08-23,4610000,충청남도 예산군
통기타(기초),한채철,10:00,,12:00,개인별 맞춤 기타강습,,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.6,0.026,0.014,0.009,,,,,,,0,,0.6,없음,없음,0,0,0,7.1,0.003,39,192,0,0,0.009,17,0,2019-08-23,4610000,충청남도 예산군
생활영어(심화),김나영,10:00,,12:00,원어민과 함께 생활영어 배우기,,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2019-0,2019-0,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,1.11,0.028,0.016,0.009,,,,,,,0,,0.5,없음,없음,0,0,0,7.3,0,43.3,171,0,0,0.05,16,0,2019-08-23,4610000,충청남도 예산군
생활영어(기초),김나영,19:00,,21:00,원어민과 함께 생활영어 배우기,,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2018-1,2018-1,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,1.07,0.019,0.011,0.006,,0.0009,0,0,0,0.019,0,,4.1,없음,없음,0,0,0,7.1,0.003,26.5,92,0,0,0.11,9,0.02,2019-08-23,4610000,충청남도 예산군
에어로빅(심화),이기종,19:00,,21:00,건강하고 아름다운 몸매관리 과정,,지역주민,오프라인,,,해남군평생학,30,30000,전라남도 해,해남군청,061-53,2018-1,2018-1,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,1.03,0.015,0.009,0.005,,,,,,,0,,0,없음,없음,0,0,0,7.1,0.005,20.4,74,0,0,0.12,7,0,2019-08-23,4610000,충청남도 예산군
퀼트(심화),강민숙,19:00,,21:00,자투리천을 이용한 소품 만들기,,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2018-1,2018-1,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.81,0.02,0.009,0.008,,,,,,,0,,0.5,없음,없음,0,0,0,7.3,0,35.8,168,0,0,0.08,17,0.05,2019-08-23,4610000,충청남도 예산군
요가(심화),안중기,19:00,,21:00,명상을 통한 심신단련,,지역주민,오프라인,,,해남군평생학,35,30000,전라남도 해,해남군청,061-53,2018-1,2018-1,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.79,0.018,0.008,0.007,,0.0113,0.0019,0.0226,0,0,0,,1.5,없음,없음,0,0,0,7.2,0.006,33.5,168,0,0.014,0.11,17,0.02,2019-08-23,4610000,충청남도 예산군
요가(기초),박원준,19:00,,21:00,명상을 통한 심신단련,,지역주민,오프라인,,,해남군평생학,35,30000,전라남도 해,해남군청,061-53,2018-1,2018-1,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.72,0.027,0.014,0.01,,,,,,,0,,0.8,없음,없음,0,2,0,7.3,0,34.4,167,0,0.012,0.13,18,0.02,2019-08-23,4610000,충청남도 예산군
캘리그라피(취미),최은광,19:00,,21:00,붓으로그려내는 아름다운 서체,,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2018-1,2018-1,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,0.67,0.035,0,0.011,,,,,,,0,,1,없음,없음,0,0,0,6.9,0,33,168,0,0.008,0.08,16,0,2019-08-23,4610000,충청남도 예산군
프랑스자수(기초),장은하,19:00,,21:00,다양한 기법으로 생활소품 만들기,,지역주민,오프라인,,,해남군평생학,15,30000,전라남도 해,해남군청,061-53,2018-1,2018-1,방문접수,선착순,,N,2019-0,N,N,N,,전라남도해남,061-53,2019-0,0,0,0,0,0,0,0,0,1.01,0.039,0.025,0.002,,0.0272,0.0007,0.0107,0,0.094,0,,1.5,없음,없음,0,0,0,6.9,0,36.4,167,0,0,0.07,16,0,2019-08-23,4610000,충청남도 예산군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,4.3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.002,0.001,0.001,,0,0.0011,0,0.0006,0,0,,0.6,없음,없음,0,1,0,7,0.007,7,89,0,0,0.09,9,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,0.4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.003,0.003,0,,0,0,0,0,0.0053,0,,0.6,없음,없음,0.011,1,0,8,0.005,3,54,0,0,0.19,2,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.002,0.002,0,,0,0.001,0,0.0016,0,0,,0.6,없음,없음,0.009,1,0,7.1,0.032,4,56,0,0,0.44,3,0.02,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.001,0.001,0,,0,0,0,0,0.001,0,,0.6,없음,없음,0.039,1,0,7,1.029,7,135,0.17,0.008,0.08,5,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,3.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.004,0.003,0.001,,0,0.002,0,0,0.0101,0,,0.6,없음,없음,0,1,0,7.6,0.021,9,69,0,0,0.07,5,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.007,0.007,0,,0.0013,0,0,0,0.0043,0,,0.6,없음,없음,0.012,1,0,7.8,0.024,11,56,0,0,0.13,8,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2.3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.003,0.003,0,,0,0.0018,0,0,0.0054,0,,0.6,없음,없음,0,1,0,7.1,0.025,10,90,0,0,0.4,6,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,0.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,,0.0012,0,0,0,0.0056,0,,0.6,없음,없음,0,1,0,8.2,0.004,4,59,0,0,0.4,3,0.02,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.038,0.035,0.003,,0,0.0015,0,0.0006,0.0096,0,,0.6,없음,없음,0,1,0,7.2,0.036,6,64,0,0,0.12,5,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0.15,0,0,0,0,0,0,2.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.015,0.005,0.007,,0.0011,0,0,0,0.018,0,,0.6,없음,없음,0.022,1,0,7.3,0.054,23,182,0,0,0.12,7,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,,0.0034,0,0,0,0.0137,0,,0.6,없음,없음,0.026,1,0,6.8,0.283,6,121,0,0,0.39,7,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,3.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.003,0.002,0,,0,0,0,0,0.0124,0,,0.6,없음,없음,0.029,1,0,7,0.032,6,74,0,0,0.15,5,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.004,0.003,0.001,,0,0,0,0.0006,0.0093,0,,0.6,없음,없음,0.019,1,0,6.8,0.199,22,62,0.08,0.009,0.37,4,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0.25,0,0,0,0,0,0,1.5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.001,0.001,0,,0.0038,0,0,0.0006,0.0057,0,,0.6,없음,없음,0,1,0,7.3,0,2,68,0,0,0.29,6,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.005,0.005,0,,0.0028,0,0,0,0.0064,0,,0.6,없음,없음,0.015,1,0,7.4,0.012,6,50,0,0,0.14,6,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0.83,0.006,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.009,0,0.009,,0,0,0,0.0006,0.0093,0,,0.9,없음,없음,0,1,0,8.4,0,23,58,0,0,0.16,16,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,0.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.002,0.002,0,,0.0011,0,0,0,0.0079,0,,0.9,없음,없음,0,1,0,8.2,0.025,2,83,0,0,0.41,3,0.03,2020-02-18,4750000,전라북도 장수군
연성정수장,경기도 안산시 상하수도사업소 정수과,031-481-2741,,2019-07-01,안산시상하수도사업소 정수과 수질관리팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.057,0.04,0.012,,0.0086,0.0006,0.0018,0,0.018,0,,0.6,없음,없음,0,0,0,7.6,0.003,27.7,240,0,0,0.04,19,0.14,2019-11-06,3930000,경기도 안산시
안산정수장,경기도 안산시 상하수도사업소 정수과,031-481-2741,,2019-07-01,안산시상하수도사업소 정수과 수질관리팀,,0,불검출,,,0,0,0,0,0,0,0,0,1.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.05,0.035,0.011,,0.0065,0.0005,0.002,0,0.016,0,,0.5,없음,없음,0,1,0,7.4,0,26,214,0,0,0.02,16,0.11,2019-11-06,3930000,경기도 안산시
위도정수장,전라북도 부안군,063-580-3874,,2019-09-17,전라북도 보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.06,0.036,0.018,,0.0087,0.0015,0.0066,0,0.029,0,,0.3,없음,없음,0,1,0,7,0,34.1,97,0,0,0.09,7,0,2019-11-14,4790000,전라북도 부안군
법성정수장,전라남도 영광군청,061-350-5523,,2019-07-05,동명생명과학원㈜,,0,불검출,,,0,0,0,0,0,0,0,0,0.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.048,0.032,0.012,,0.0074,0.0009,0.0028,0,0.022,0.022,,2,없음,없음,0,0,0,7.2,0,19,73,0,0,0.08,6,0,2019-08-19,4970000,전라남도 영광군
염산정수장,전라남도 영광군청,061-350-5523,,2019-07-05,동명생명과학원㈜,,0,불검출,,,0,0,0,0,0,0,0,0,0.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.28,0.046,0.03,0.012,,0.0076,0.0007,0.0032,0,0.022,0,,3.9,없음,없음,0.01,0,0,7.1,0.003,21.1,83,0,0,0.1,4,0,2019-08-19,4970000,전라남도 영광군
군포정수장,경기도 군포시청,031-390-3297,,2017-04-05,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.015,0.009,0.005,,0.0027,0,0.0017,0,0.024,0,,0.9,없음,없음,0,0,0,7.3,0,20.5,118,0,0,0.06,15,0.04,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-03-16,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.018,0.01,0.006,,0.0023,0,0.0016,0,0.015,0,,0.8,없음,없음,0,0,0,7.4,0,21.8,107,0,0,0.06,16,0.03,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-02-28,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.018,0.01,0.006,,0.0023,0,0.0016,0,0.015,0,,0.8,없음,없음,0,0,0,7.4,0,21.8,107,0,0,0.06,16,0.03,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-01-19,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2.2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.013,0.009,0.004,,0.0012,0,0.002,0,0.015,0,,0.9,없음,없음,0,0,0,7,0,22.9,106,0,0,0.06,16,0.02,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-04-02,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.017,0.012,0.005,,0.0061,0.001,0.0034,0,0.032,0,,1.4,없음,없음,0,0,0,7.3,0.003,26.6,106,0,0,0.05,14,0.03,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-03-05,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.008,0.005,0.003,,0.004,0.0008,0.0024,0,0.018,0,,1.1,없음,없음,0,0,0,7.3,0,21.1,96,0,0,0.05,14,0,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-02-07,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.007,0.005,0.002,,0.0007,0,0.0012,0,0.007,0,,1.1,없음,없음,0,0,0,7.4,0,22.8,96,0,0,0.05,14,0,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2018-01-03,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.011,0.007,0.004,,0.0023,0,0.0011,0,0.01,0,,1.1,없음,없음,0,0,0,7.5,0,21.3,105,0,0,0.06,14,0,2019-12-27,4020000,경기도 군포시
군포정수장,경기도 군포시청,031-390-3297,,2017-12-04,한국환경수도연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.015,0.01,0.005,,0.003,0.0009,0.0031,0,0.013,0,,1.1,없음,없음,0,0,0,7.1,0.004,22.1,110,0,0,0.06,17,0.03,2019-12-27,4020000,경기도 군포시
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2.3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.001,0.001,0,,0.0024,0,0,0,0.0103,0,,0.6,없음,없음,0,1,0,7.3,0.016,18,49,0,0,0.14,12,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.003,0.003,0,,0.0023,0,0,0,0.0084,0,,0.6,없음,없음,0.008,1,0,7.9,0.014,4,49,0,0,0.26,4,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,0.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.01,0.009,0.001,,0.0012,0,0,0,0.0046,0,,0.6,없음,없음,0.01,1,0,7.2,0.009,3,51,0,0,0.47,3,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,,0,0.0015,0,0,0.0064,0,,0.6,없음,없음,0.017,1,0,7.3,0.069,4,59,0,0,0.15,3,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.001,0.001,0,,0,0,0,0.0006,0.0099,0,,0.6,없음,없음,0.015,1,0,7.6,0.042,3,52,0,0,0.18,3,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-20,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.001,0.001,0,,0.0008,0,0,0,0.0017,0,,0.6,없음,없음,0.016,1,0,7.3,0.016,3,49,0,0,0.13,5,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,1.8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,,0,0.0015,0,0.0006,0,0,,0.6,없음,없음,0.01,1,0,7.3,0.037,4,57,0,0,0.29,4,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0.19,0,0,0,0,0,0,1.1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.004,0.004,0,,0,0.0014,0.0002,0.0033,0.0032,0,,0.6,없음,없음,0,1,0,7.5,0.03,3,52,0,0,0.33,3,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2.6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.004,0.003,0,,0,0,0,0,0,0,,0.6,없음,없음,0.687,1,0,6.6,0.867,4,80,0,0,0.44,4,0,2020-02-18,4750000,전라북도 장수군
계곡수,장수군청,063-350-2892,,2011-05-19,전북-보건환경연구원,,0,불검출,,,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.007,0.007,0,,0.0013,0,0,0,0.0043,0,,0.6,없음,없음,0.012,1,0,7.8,0.024,11,56,0,0,0.13,8,0,2020-02-18,4750000,전라북도 장수군
