가변전광표지판명,시도명,시군구명,시군구코드,도로종류,도로노선명,도로노선번호,도로노선방향,위도,경도,영상표시면가로길이,영상표시면세로길이,전광판함체가로길이,전광판함체세로길이,전광판높이,설치유형코드,출력방향코드,발광패널유형코드,표출색상,표시유형코드,출력크기,제공정보종류,설치년도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
무안1,전라남도,무안군,46840,01,서해안고속도로,15번,01,35.001354,126.492966,6000,1200,6400,1600,6540,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
무안4,전라남도,무안군,46840,01,서해안고속도로,15번,02,34.961666,126.500175,6000,1200,6400,1600,6540,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
몽탄1,전라남도,무안군,46840,01,서해안고속도로,15번,01,34.940037,126.502319,6000,1200,6400,1600,6540,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
몽탄3,전라남도,무안군,46840,01,서해안고속도로,15번,02,34.899590,126.500092,6000,1200,6400,1600,6540,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
태방,전라남도,광양시,46230,01,순천완주고속도로,27번,02,34.070924,127.552651,4800,600,5000,800,5000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
태방,전라남도,광양시,46230,01,순천완주고속도로,27번,01,34.978502,127.549385,4800,600,5000,800,5000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
서면1,전라남도,순천시,46150,01,순천완주고속도로,27번,02,35.004807,127.523392,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
서면1,전라남도,순천시,46150,01,순천완주고속도로,27번,01,35.023613,127.510033,9000,1800,9400,2200,7600,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
서면2,전라남도,순천시,46150,01,순천완주고속도로,27번,02,35.027805,127.507721,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
서면2,전라남도,순천시,46150,01,순천완주고속도로,27번,01,35.046272,127.502894,9000,1800,9400,2200,7600,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
서면3,전라남도,순천시,46150,01,순천완주고속도로,27번,02,35.047461,127.502486,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
서면5,전라남도,순천시,46150,01,순천완주고속도로,27번,01,35.079556,127.479416,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
황전1,전라남도,순천시,46150,01,순천완주고속도로,27번,02,35.084931,127.477891,9000,1800,9400,2200,7600,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
황전1,전라남도,순천시,46150,01,순천완주고속도로,27번,01,35.103322,127.466025,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
황전3,전라남도,순천시,46150,01,순천완주고속도로,27번,02,35.156734,127.450393,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
황전3,전라남도,순천시,46150,01,순천완주고속도로,27번,01,35.163841,127.445504,4800,600,5000,800,5000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
구례1,전라남도,구례군,46730,01,순천완주고속도로,27번,02,35.166607,127.445362,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
구례1,전라남도,구례군,46730,01,순천완주고속도로,27번,01,35.191032,127.452003,9000,1800,9400,2200,7600,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
구례2,전라남도,구례군,46730,01,순천완주고속도로,27번,01,35.229877,127.439551,9000,1800,9400,2200,7600,01,02,01,빨간색+노란색+녹색,02,3단15열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
구례2,전라남도,구례군,46730,01,순천완주고속도로,27번,02,35.210521,127.447502,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
용방2,전라남도,구례군,46730,01,순천완주고속도로,27번,01,35.283832,127.403748,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
용방2,전라남도,구례군,46730,01,순천완주고속도로,27번,02,35.265491,127.406963,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
천마,전라북도,남원시,45190,01,순천완주고속도로,27번,02,35.284034,127.404207,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
천마,전라북도,남원시,45190,01,순천완주고속도로,27번,01,35.319268,127.373838,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2011,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
조성2,전라남도,보성군,46780,01,남해고속도로,10번,01,34.830585,127.263578,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
조성2,전라남도,보성군,46780,01,남해고속도로,10번,02,34.828452,127.240446,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
조성1,전라남도,보성군,46780,01,남해고속도로,10번,01,34.828838,127.237939,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
초암산,전라남도,보성군,46780,01,남해고속도로,10번,02,34.820505,127.196993,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
미력1,전라남도,보성군,46780,01,남해고속도로,10번,01,34.815389,127.087801,4800,600,5000,800,5000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
미력1,전라남도,보성군,46780,01,남해고속도로,10번,02,34.814109,127.079428,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
노동2,전라남도,보성군,46780,01,남해고속도로,10번,01,34.811471,127.070175,6000,1200,6400,1600,6540,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
보성,전라남도,보성군,46780,01,남해고속도로,10번,01,34.777685,127.033348,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
보성,전라남도,보성군,46780,01,남해고속도로,10번,02,34.767428,127.014967,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
장동1,전라남도,장흥군,46800,01,남해고속도로,10번,01,34.754877,126.989077,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
장동1,전라남도,장흥군,46800,01,남해고속도로,10번,02,34.738582,126.969752,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
제암산2,전라남도,장흥군,46800,01,남해고속도로,10번,01,34.733960,126.953118,6000,1200,6400,1600,6540,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
제암산2,전라남도,장흥군,46800,01,남해고속도로,10번,01,34.733028,126.949334,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
제암산2,전라남도,장흥군,46800,01,남해고속도로,10번,02,34.729882,126.942573,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
강진4,전라남도,강진군,46810,01,남해고속도로,10번,01,34.688456,126.857081,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
강진4,전라남도,강진군,46810,01,남해고속도로,10번,02,34.680961,126.836371,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
강진3,전라남도,강진군,46810,01,남해고속도로,10번,01,34.684193,126.810147,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
강진2,전라남도,강진군,46810,01,남해고속도로,10번,02,34.685945,126.777327,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
노안,전라남도,나주시,46170,01,무안광주고속도로,12번,02,35.084187,126.660932,7800,1800,8300,2300,6180,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단13열,01+02+03,2016,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
노안,전라남도,나주시,46170,01,무안광주고속도로,12번,01,35.097215,126.683051,7800,1800,8300,2300,6180,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단13열,01+02+03,2016,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
어등산호남대,광주광역시,광산구,29200,01,무안광주고속도로,12번,02,35.145767,126.756860,7800,1800,8300,2300,6180,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단13열,01+02+03,2016,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
어등산호남대,광주광역시,광산구,29200,01,무안광주고속도로,12번,01,35.159308,126.778239,7800,1800,8300,2300,6180,02,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단13열,01+02+03,2016,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
문평5,전라남도,나주시,46170,01,무안광주고속도로,12번,01,35.080366,126.648222,6000,1200,1600,6400,6540,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
문평5,전라남도,나주시,46170,01,무안광주고속도로,12번,01,35.080119,126.647866,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
문평5,전라남도,나주시,46170,01,무안광주고속도로,12번,02,35.068702,126.605341,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
문평1,전라남도,나주시,46170,01,무안광주고속도로,12번,02,35.068430,126.604673,6000,1200,2300,8300,6180,02,02,01,빨간색+노란색+녹색,02,2단10열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
함평나비,전라남도,함평군,46860,01,무안광주고속도로,12번,01,35.066179,126.580837,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
함평나비,전라남도,함평군,46860,01,무안광주고속도로,12번,02,35.062876,126.572688,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
담양IC,전라남도,담양군,46710,01,광주대구고속도로,12번,01,35.305672,126.997796,9000,1800,9400,2200,7600,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,3단15열,01+02+03,2016,한국도로공사 광주전남본부,061-883-6153,2019-09-23,1611000,국토해양부
산동7,전라북도,남원시,45190,01,광주대구고속도로,12번,02,35.488601,127.523174,4800,600,5000,800,5000,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
산동7,전라북도,남원시,45190,01,광주대구고속도로,12번,01,35.485604,127.530080,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
남원,전라북도,남원시,45190,01,광주대구고속도로,12번,02,35.386794,127.250323,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2015,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
남원,전라북도,남원시,45190,01,광주대구고속도로,12번,01,35.387053,127.277100,7800,1800,8300,2300,7600,01,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2015,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
담양2,전라남도,담양군,46710,01,광주대구고속도로,12번,02,35.309436,127.001421,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
담양1,전라남도,담양군,46710,01,광주대구고속도로,12번,01,35.322205,127.015925,4800,600,5000,800,7590,01,02,01,적색+황색+녹색+청색+청녹색+보라색+백색,02,1단8열,01+02+03,2018,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
못재,전라남도,장성군,46880,01,호남고속도로,25번,02,35.263283,126.796276,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
못재,전라남도,장성군,46880,01,호남고속도로,25번,01,35.279679,126.791277,7800,1800,8300,2300,6180,02,02,01,빨간색+노란색+녹색,02,3단13열,01+02+03,2012,한국도로공사 광주전남본부,061-883-6155,2019-09-23,1611000,국토해양부
