터널명,터널종류,시설물종별등급구분,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,터널시작점위도,터널시작점경도,터널종료점위도,터널종료점경도,터널연장,터널폭,터널보도폭,터널높이,차로수,터널준공년도,최종안전점검일자,최종안전점검결과,최종안전점검유형,내진설계적용여부,내진성능확보여부,터널보수보강내역,터널보수보강비용,중계기종류,터널관리시스템적용여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
청도1터널(대구),도로터널,2종,01,5055,,상행,경상북도,청도군,47820,,경상북도 청도군 청,35.580380,128.770033,35.585258,128.767930,571,10,0,6,2,2006,2015-12-31,A,정밀점검,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
고정3터널(부산),도로터널,2종,01,5055,,하행,경상남도,밀양시,48270,,경상남도 밀양시 상,35.560514,128.784866,35.555408,128.788106,655,10,0,6,2,2006,2015-12-31,B,정밀점검,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
고정3터널(대구),도로터널,2종,01,5055,,상행,경상남도,밀양시,48270,,경상남도 밀양시 상,35.368333,128.852989,35.560684,128.785123,655,10,0,6,2,2006,2015-12-31,B,정밀점검,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
고정2터널(부산),도로터널,1종,01,5055,,하행,경상남도,밀양시,48270,,경상남도 밀양시 상,35.368333,128.852989,35.542709,128.792119,1060,10.1,0,6,2,2006,2015-12-31,B,정밀안전진단,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
고정2터널(대구),도로터널,1종,01,5055,,상행,경상남도,밀양시,48270,,경상남도 밀양시 상,35.368333,128.852989,35.552078,128.790032,1060,10.1,0,6,2,2006,2015-12-31,B,정밀안전진단,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
고정1터널(부산),도로터널,1종,01,5055,,하행,경상남도,밀양시,48270,,경상남도 밀양시 산,35.368333,128.852989,35.527151,128.794500,1118,10.1,0,6,2,2006,2015-12-31,B,정밀안전진단,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
고정1터널(대구),도로터널,1종,01,5055,,상행,경상남도,밀양시,48270,,경상남도 밀양시 산,35.368333,128.852989,35.537495,128.793261,1142,10.1,0,6,2,2006,2015-12-31,B,정밀안전진단,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
가곡터널(부산),도로터널,2종,01,5055,,하행,경상남도,밀양시,48270,,경상남도 밀양시 가,35.480097,128.775124,35.476480,128.774298,376,10,0,6,2,2006,2015-12-31,B,정밀점검,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
가곡터널(대구),도로터널,2종,01,5055,,상행,경상남도,밀양시,48270,,경상남도 밀양시 가,35.407349,128.803502,35.480185,128.775532,376,10,0,6,2,2006,2015-12-31,B,정밀점검,미적용,N,,0,-    ,N,신대구부산고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
곤지암2터널(원주),도로터널,1종,01,5052,,하행,경기도,광주시,41610,,경기도 광주시 곤지,37.376336,127.372642,37.380378,127.389787,1601,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
곤지암2터널(광주),도로터널,1종,01,5052,,상행,경기도,광주시,41610,,경기도 광주시 곤지,37.380612,127.389825,37.376554,127.372594,1596,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
곤지암1터널(원주),도로터널,2종,01,5052,,하행,경기도,광주시,41610,,경기도 광주시 곤지,37.374465,127.357879,37.375488,127.367782,896,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
곤지암1터널(광주),도로터널,2종,01,5052,,상행,경기도,광주시,41610,,경기도 광주시 곤지,37.375774,127.367718,37.374785,127.357901,881,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
초월터널(원주),도로터널,1종,01,5052,,하행,경기도,광주시,41610,,경기도 광주시 초월,37.374612,127.336838,37.374305,127.354883,1611,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
초월터널(광주),도로터널,1종,01,5052,,상행,경기도,광주시,41610,,경기도 광주시 초월,37.374635,127.354897,37.374959,127.336808,1606,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
성채터널(수원),도로터널,1종,01,5017,,하행,경기도,광명시,41210,,경기도 광명시 소하,37.434478,126.892704,37.414876,126.865960,3295,7.2,0,4.8,2,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
성채터널(광명),도로터널,1종,01,5017,,상행,경기도,광명시,41210,,경기도 광명시 가학,37.414701,126.865983,37.434343,126.892964,3310,7.2,0,4.8,2,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
수리산3터널(수원),도로터널,1종,01,5017,,하행,경기도,시흥시,41390,,경기도 시흥시 조남,37.377838,126.877136,37.371563,126.881380,908,11.3,0,4.8,3,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
수리산3터널(광명),도로터널,1종,01,5017,,상행,경기도,안산시,41271,,경기도 안산시 상록,37.371680,126.881628,37.377938,126.877429,905,11.3,0,4.8,3,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
수리산2터널(수원),도로터널,1종,01,5017,,하행,경기도,안산시,41271,,경기도 안산시 상록,37.370392,126.882285,37.350338,126.904844,2998,11.3,0,4.8,3,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
수리산2터널(광명),도로터널,1종,01,5017,,상행,경기도,군포시,41410,,경기도 군포시 속달,37.350500,126.905069,37.370546,126.882476,2995,11.3,0,4.8,3,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
구봉산터널(수원),도로터널,2종,01,5017,,하행,경기도,군포시,41410,,경기도 군포시 도마,37.317814,126.929039,37.309445,126.931483,965,7.2,0,4.8,2,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
수리산1터널(수원),도로터널,1종,01,5017,,하행,경기도,군포시,41410,,경기도 군포시 속달,37.349356,126.905917,37.337490,126.918695,1749,11.3,0,4.8,3,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
수리산1터널(광명),도로터널,1종,01,5017,,상행,경기도,군포시,41410,,경기도 군포시 대야,37.337653,126.918988,37.349546,126.906143,1730,11.3,0,4.8,3,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
구봉산터널(광명),도로터널,2종,01,5017,,상행,경기도,군포시,41410,,경기도 군포시 도마,37.309418,126.931765,37.317895,126.929321,980,7.2,0,4.8,2,2016,2016-12-31,A,정기점검,미적용,N,,0,-    ,N,수도권서부고속도로㈜ 본사,070-8031-2775,2020-01-01,AAAAAAA,공공데이터활용지원센터
옥련터널,도로터널,2종,01,5110,,양방향,인천광역시,미추홀구,28177,,인천광역시 미추홀구,00.000000,000.000000,00.000000,000.000000,36,17.2,0,9.7,2,2009,2018-10-15,A,정밀점검,적용,Y,파형강판 누수 및 백태 하자보수,0,-    ,N,인천대교㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
심곡터널(상행),도로터널,1종,01,5171,,양방향,경기도,성남시,41131,,경기도 성남시 수정,37.439350,127.089605,37.448835,127.095629,1205,8.5,0,4.8,4,2009,2016-12-31,B,정기점검,미적용,N,,0,-    ,N,경수고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
노고2터널(퇴계원),도로터널,1종,01,5100,,하행,경기도,양주시,41630,,경기도 양주시 장흥,37.693271,126.942314,37.686861,126.934847,995,17.6,0,9.1,4,2006,2016-12-31,A,정밀안전진단,미적용,N,,0,-    ,N,서울고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
노고2터널(일산),도로터널,1종,01,5100,,상행,경기도,양주시,41630,,경기도 양주시 장흥,37.693610,126.942057,37.687056,126.934418,975,17.6,0,9.1,4,2006,2016-12-31,A,정밀안전진단,미적용,N,,0,-    ,N,서울고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
노고1터널(퇴계원),도로터널,1종,01,5100,,하행,경기도,양주시,41630,,경기도 양주시 장흥,37.670198,127.107350,37.696573,126.947357,2177,17.6,0,9.1,4,2006,2016-12-31,B,정밀안전진단,미적용,N,,0,-    ,N,서울고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
노고1터널(일산),도로터널,1종,01,5100,,상행,경기도,양주시,41630,,경기도 양주시 장흥,37.670198,127.107350,37.696989,126.947314,2197,17.6,0,9.1,4,2006,2016-12-31,B,정밀안전진단,미적용,N,,0,-    ,N,서울고속도로㈜ 본사,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
굴암터널(하),도로터널,1종,01,5105,,하행,경상남도,김해시,48250,,경상남도 김해시 관,35.174179,128.784594,35.145625,128.775341,3308,12.6,0,7.1,2,2017,2018-08-22,A,정기점검,적용,Y,,0,라디오 D,Y,부산신항제2배후도로㈜ 본사,055-339-7163,2020-01-01,AAAAAAA,공공데이터활용지원센터
굴암터널(상),도로터널,1종,01,5105,,상행,경상남도,창원시,48129,,경상남도 창원시 진,35.145602,128.775691,35.174016,128.784947,3285,12.6,0,7.1,2,2017,2018-08-22,A,정기점검,적용,Y,,0,라디오 D,Y,부산신항제2배후도로㈜ 본사,055-339-7163,2020-01-01,AAAAAAA,공공데이터활용지원센터
밤갓터널(하),도로터널,1종,01,5105,,하행,경상남도,창원시,48129,,경상남도 창원시 진,35.122367,128.771956,35.104708,128.766203,2057,12.6,0,7.1,2,2017,2018-08-22,A,정기점검,적용,Y,,0,라디오 D,Y,부산신항제2배후도로㈜ 본사,055-339-7163,2020-01-01,AAAAAAA,공공데이터활용지원센터
밤갓터널(상),도로터널,1종,01,5105,,상행,경상남도,창원시,48129,,경상남도 창원시 진,35.104681,128.766499,35.122370,128.772222,2052,12.6,0,7.1,2,2017,2018-08-22,A,정기점검,적용,Y,,0,라디오 D,Y,부산신항제2배후도로㈜ 본사,055-339-7163,2020-01-01,AAAAAAA,공공데이터활용지원센터
매봉터널(광주),도로터널,2종,01,5052,,상행,강원도,원주시,42130,,강원도 원주시 지정,37.388191,127.915452,37.388169,127.909218,530,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
매봉터널(원주),도로터널,2종,01,5052,,하행,강원도,원주시,42130,,강원도 원주시 지정,37.387847,127.909240,37.387946,127.915135,530,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
지정3터널(광주),도로터널,2종,01,5052,,상행,강원도,원주시,42130,,강원도 원주시 지정,37.389985,127.840345,37.390245,127.840001,905,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
지정3터널(원주),도로터널,2종,01,5052,,하행,강원도,원주시,42130,,강원도 원주시 지정,37.389985,127.840345,37.391877,127.850043,890,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
지정2터널(원주),도로터널,1종,01,5052,,하행,강원도,원주시,42130,,강원도 원주시 지정,37.398799,127.807192,37.389934,127.836546,2790,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
지정2터널(광주),도로터널,1종,01,5052,,상행,강원도,원주시,42130,,강원도 원주시 지정,37.390317,127.836482,37.398943,127.807750,2730,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
지정1터널(원주),도로터널,2종,01,5052,,하행,강원도,원주시,42130,,강원도 원주시 지정,37.403049,127.786132,37.402154,127.792891,615,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
지정1터널(광주),도로터널,2종,01,5052,,상행,강원도,원주시,42130,,강원도 원주시 지정,37.402422,127.793073,37.403360,127.785799,655,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
양동터널(광주),도로터널,2종,01,5052,,상행,경기도,양평군,41830,,경기도 양평군 양동,37.398380,127.741162,37.397460,127.738319,275,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
양동터널(원주),도로터널,2종,01,5052,,하행,경기도,양평군,41830,,경기도 양평군 양동,37.397309,127.738807,37.398238,127.741698,280,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
대신터널(광주),도로터널,1종,01,5052,,상행,경기도,여주시,41670,,경기도 여주시 북내,37.401407,127.652611,37.397162,127.640252,1211,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
대신터널(원주),도로터널,1종,01,5052,,하행,경기도,여주시,41670,,경기도 여주시 북내,37.396825,127.640220,37.401096,127.652654,1196,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
금사터널(광주),도로터널,2종,01,5052,,상행,경기도,여주시,41670,,경기도 여주시 금사,37.377345,127.483243,37.377796,127.478329,441,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
금사터널(원주),도로터널,2종,01,5052,,하행,경기도,여주시,41670,,경기도 여주시 금사,37.377466,127.478753,37.377061,127.483082,391,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
산북터널(광주),도로터널,1종,01,5052,,상행,경기도,여주시,41670,,경기도 여주시 금사,37.377943,127.476562,37.379632,127.457829,1666,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
산북터널(원주),도로터널,1종,01,5052,,하행,경기도,여주시,41670,,경기도 여주시 금사,37.379367,127.457829,37.377645,127.476519,1671,12.5,0,7.3,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
곤지암3터널(광주),도로터널,2종,01,5052,,상행,경기도,광주시,41610,,경기도 광주시 곤지,37.379563,127.417591,37.380216,127.409206,745,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
곤지암3터널(원주),도로터널,2종,01,5052,,하행,경기도,광주시,41610,,경기도 광주시 곤지,37.379911,127.409260,37.379271,127.417543,735,11.6,0,7.2,2,2016,2018-12-31,A,정밀점검,미적용,N,,0,-    ,N,제2영동고속도로㈜ 본사,031-767-7650,2020-01-01,AAAAAAA,공공데이터활용지원센터
석문령터널(서울),도로터널,1종,01,5400,,하행,경기도,포천시,41650,,경기도 포천시 소흘,00.000000,000.000000,00.000000,000.000000,1670,18.4,0,7.1,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,서울북부고속도로㈜ 본사,1877-1925,2020-01-01,AAAAAAA,공공데이터활용지원센터
석문령터널(양주),도로터널,1종,01,5400,,상행,경기도,포천시,41650,,경기도 포천시 소흘,00.000000,000.000000,00.000000,000.000000,1675,18.4,0,7.1,2,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,서울북부고속도로㈜ 본사,1877-1925,2020-01-01,AAAAAAA,공공데이터활용지원센터
축석령터널(구리),도로터널,1종,01,5029,,하행,경기도,의정부시,41150,,경기도 의정부시 금,00.000000,000.000000,00.000000,000.000000,495,11.3,0,7.4,3,2017,2018-12-31,A,정기점검,미적용,N,,0,-    ,N,서울북부고속도로㈜ 본사,1877-1925,2020-01-01,AAAAAAA,공공데이터활용지원센터
