시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,설치장소설명,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,동시사용가능대수,공기주입가능여부,휴대전화충전가능여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
중앙동행정복지센터,경상남도,진주시,53100,경상남도 진주시 진주대로 1032번길 14(동성동),경상남도 진주시 동성동 211-4,35.1920697800,128.0861850912,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
충무공동행정복지센터,경상남도,진주시,53100,경상남도 진주시 충의로 145(충무공동),경상남도 진주시 충무공동 277-3,35.1748325193,128.1503073902,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
진주성(박물관 앞 광장),경상남도,진주시,53100,경상남도 진주시 남강로 626 (본성동),경상남도 진주시 남성동 169-17,35.1904322871,128.0802213765,박물관 앞 광장,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
정촌면사무소,경상남도,진주시,53100,경상남도 진주시 정촌면 정촌로 57,경상남도 진주시 정촌면 화개리 976,35.1314259141,128.1026082722,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
하대동행정복지센터,경상남도,진주시,53100,경상남도 진주시 모덕로 305(하대동),경상남도 진주시 하대동 105-1,35.1893800000,128.1273770596,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
이현동행정복지센터,경상남도,진주시,53100,경상남도 진주시 평거로 287(이현동),경상남도 진주시 이현동 11-53,35.1927800000,128.0617970000,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
초장동행정복지센터,경상남도,진주시,53100,경상남도 진주시 초장로14번길 14(초장동),경상남도 진주시 초전동 1645-8,35.2045550000,128.1146080888,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
상대동행정복지센터,경상남도,진주시,53100,경상남도 진주시 동진로 189(상대동),경상남도 진주시 상대동 299-3,35.1803138595,128.1119362044,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
성북동행정복지센터,경상남도,진주시,53100,경상남도 진주시 진주대로1143번길 3(봉곡동),경상남도 진주시 봉곡동 6-25,35.1957110000,128.0782493218,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
판문동행정복지센터,경상남도,진주시,53100,경상남도 진주시 새평거로 55(평거동),경상남도 진주시 평거동 796,35.1668562096,128.0546010000,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
가호동행정복지센터,경상남도,진주시,53100,경상남도 진주시 가좌길74번길 9(가좌동),경상남도 진주시 가좌동 1432-8,35.1599120000,128.1066540000,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
내동면사무소,경상남도,진주시,53100,경상남도 진주시 내동면 순환로 389,경상남도 진주시 내동면 독산리 65-7,35.1602140000,128.0679700000,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
명석면사무소,경상남도,진주시,53100,경상남도 진주시 명석면 광제산로 37,경상남도 진주시 명석면 관지리 305-3,35.2197648885,128.0402095709,1층 민원실 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
진주고려병원,경상남도,진주시,53100,경상남도 진주시 동진로 2(칠암동),경상남도 진주시 칠암동 485-1,35.1783372036,128.0922375934,1층 병원입구,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
홈플러스마트,경상남도,진주시,53100,경상남도 진주시 대신로 304(상대동),경상남도 진주시 상대동 181-1,35.1875340000,128.1177221625,1층 주출입구 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
갤러리아백화점,경상남도,진주시,53100,경상남도 진주시 진주대로 1095(평안동),경상남도 진주시 평안동 195,35.1967118299,128.0823560000,1층 주출입구 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
삼송역(3호선),경기도,고양시,41280,경기도 고양시 덕양구 삼송로 지하 194,,37.65325521,126.8957441,남쪽 맞이방 1~2번출구 방면,05:00,23:59,05:00,23:59,05:00,23:59,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
반도병원,경상남도,진주시,53100,경상남도 진주시 남강로 701(장대동),경상남도 진주시 장대동 100-10,35.1917170000,128.0881950000,1층 주출입구 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
제일병원,경상남도,진주시,53100,경상남도 진주시 진주대로 891번길 4(칠암동),경상남도 진주시 강남동 238-5,35.1801005056,128.0901973661,1층 주출입구 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
이마트 진주점,경상남도,진주시,53100,경상남도 진주시 진양호로 477(인사동),경상남도 진주시 인사동 3,35.1915965519,128.0774129076,1층 주출입구 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
롯데몰 진주점,경상남도,진주시,53100,경상남도 진주시 동진로 440(충무공동),경상남도 진주시 충무공동 35,35.1801554021,128.1398394096,1층 주출입구 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,Y,N,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
이성자미술관,경상남도,진주시,53100,경상남도 진주시 에나로128번길 14(충무공동),경상남도 진주시 충무공동 291,35.1758870000,128.1427381615,1층 주출입구 앞,09:00,18:00,09:00,18:00,09:00,18:00,2,N,Y,경상남도 진주시,055-749-8503,2020-07-01,5310000,경상남도 진주시
중앙체육공원,전라북도,익산시,45140,전라북도 익산시 하나로 322,전라북도 익산시 어양동 52,35.9497295074,126.9861273792,관리사무실 옆,00:00,24:00,00:00,24:00,00:00,24:00,1,Y,Y,익산시청,063-1577-0072,2020-06-30,4680000,전라북도 익산시
영등시민공원,전라북도,익산시,45140,전라북도 익산시 궁동로 57,전라북도 익산시 영등동 814,35.9629151943,126.9777442454,영등도서관 좌측공간,00:00,24:00,00:00,24:00,00:00,24:00,1,Y,Y,익산시청,063-1577-0072,2020-06-30,4680000,전라북도 익산시
팔봉공설운동장,전라북도,익산시,45140,전라북도 익산시 무왕로 1397,전라북도 익산시 부송동 180,35.9667345119,127.0097337585,실내체육관입구,00:00,24:00,00:00,24:00,00:00,24:00,1,Y,Y,익산시청,063-1577-0072,2020-06-30,4680000,전라북도 익산시
배산체육공원,전라북도,익산시,45140,전라북도 익산시 동서로 21,전라북도 익산시 현영동 169,35.9598886988,126.9403698040,배산체육공원 매점 옆,00:00,24:00,00:00,24:00,00:00,24:00,1,Y,Y,익산시청,063-1577-0072,2020-06-30,4680000,전라북도 익산시
익산시청,전라북도,익산시,45140,전라북도 익산시 인북로32길 1,전라북도 익산시 남중동 60,35.9475887720,126.9578601151,익산시청 내,00:00,24:00,00:00,24:00,00:00,24:00,1,Y,Y,익산시청,063-1577-0072,2020-06-30,4680000,전라북도 익산시
익산시지체장애인협회,전라북도,익산시,45140,전라북도 익산시 익산대로30길 11-1,전라북도 익산시 남중동 206-23,35.9474961811,126.9513385763,지체장애인협회,00:00,24:00,00:00,24:00,00:00,24:00,1,Y,Y,익산시청,063-1577-0072,2020-06-30,4680000,전라북도 익산시
영광군립도서관,전라남도,영광군,46870,전라남도 영광군 영광읍 중앙로228-16,,35.27922418,126.5157871,출입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,영광군,061-350-4897,2020-06-23,4970000,전라남도 영광군
영광군장애인복지타운,전라남도,영광군,46870,전라남도 영광군 영광읍 옥당로 50,,35.269832,126.508502,영광군 장애인복지타운 지체동 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,Y,영광군,061-350-4897,2020-06-23,4970000,전라남도 영광군
흰돌종합사회복지관,경기도,고양시,41280,경기도 고양시 일산동구 장백로 61,,37.64305161,126.7856657,1층 현관,09:00,18:00,00:00,00:00,00:00,00:00,2,N,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
원당역(3호선),경기도,고양시,41280,경기도 고양시 덕양구 고양대로 1429,,37.65343481,126.8431036,4번출구 맞이방,05:00,23:59,05:00,23:59,05:00,23:59,2,N,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
화정역(3호선),경기도,고양시,41280,경기도 고양시 덕양구 화정로 지하 60,,37.63450697,126.8326298,고객지원실 앞,05:00,23:59,05:00,23:59,05:00,23:59,2,N,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
백석역(3호선),경기도,고양시,41280,경기도 고양시 일산동구 중앙로 지하 1042,,37.64316065,126.7881717,4번출구 고객지원센터 앞,05:00,23:59,05:00,23:59,05:00,23:59,2,N,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
정발산역(3호선),경기도,고양시,41280,경기도 고양시 일산동구 중앙로 지하 1270,,37.65965732,126.7734644,고양아람누리 출구 방면 에스컬레이터 옆,05:00,23:59,05:00,23:59,05:00,23:59,2,N,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
대화역(3호선),경기도,고양시,41280,경기도 고양시 일산서구 중앙로 지하 1569,,37.67595514,126.7473067,"4,5번 출구 엘리베이터 옆",05:00,23:59,05:00,23:59,05:00,23:59,2,N,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
"행신역(KTX, 경의중앙선)",경기도,고양시,41280,경기도 고양시 덕양구 소원로 114,,37.61235761,126.8355381,맞이방 건너편,05:00,23:59,05:00,23:59,05:00,23:59,2,N,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
능곡역(경의중앙선),경기도,고양시,41280,경기도 고양시 덕양구 토당로 35,,37.61893508,126.8208666,맞이방 건너편,05:00,23:59,05:00,23:59,05:00,23:59,2,N,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
고양시청,경기도,고양시,41280,경기도 고양시 덕양구 고양시청로 10,,37.6584145,126.8319597,신관 민원실 앞,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
덕양구청,경기도,고양시,41280,경기도 고양시 덕양구 화중로104번길 13,,37.63746533,126.8322924,세무민원실 출입구 앞,00:00,00:00,00:00,00:00,00:00,00:00,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
일산동구청,경기도,고양시,41280,경기도 고양시 일산동구 중앙로 1256,,37.65888174,126.7749581,정문 무인민원발급기 건너편,00:00,00:00,00:00,00:00,00:00,00:00,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
일산병원,경기도,고양시,41280,경기도 고양시 일산동구 일산로 100,,37.64547581,126.793042,"1층, 지하1층 엘리베이터 옆",08:00,20:00,08:00,20:00,08:00,20:00,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
고양아람누리,경기도,고양시,41280,경기도 고양시 일산동구 중앙로 1286,,37.66148641,126.7744561,지하1층 해받이터(정발산역사 입구),00:00,00:00,00:00,00:00,00:00,00:00,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
일산서구청,경기도,고양시,41280,경기도 고양시 일산서구 중앙로 1600,,37.6779725,126.7452458,2층 엘리베이터 앞,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
고양시장애인종합복지관,경기도,고양시,41280,경기도 고양시 일산서구 탄현로 139,,37.70322195,126.7645776,1층 공원으로 연결되어있는 후문 앞,09:00,18:00,00:00,00:00,00:00,00:00,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
주엽역(3호선),경기도,고양시,41280,경기도 고양시 일산서구 중앙로 지하 1431,,37.67012058,126.7612273,맞이방 7~8번 출구 방면,05:00,23:59,05:00,23:59,05:00,23:59,2,Y,N,고양시,031-8075-3293,2020-06-29,3940000,경기도 고양시
평창읍사무소,강원도,평창군,42760,강원도 평창군 평창읍 노성로 127,강원도 평창군 평창읍 중리 335-1,37.36888928,128.3975636,청사 복도,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,평창읍사무소,033-330-2682,2020-06-25,4280000,강원도 평창군
봉평면사무소,강원도,평창군,42760,강원도 평창군 봉평면 기풍4길 10,강원도 평창군 봉평면 창동리 345,37.6161406,128.3793607,청사 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,봉평면사무소,033-330-2729,2020-06-25,4280000,강원도 평창군
용평면사무소,강원도,평창군,42760,강원도 평창군 용평면 경강로 2027,강원도 평창군 용평면 용전리 135-6,37.60661056,128.4407243,청사 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,용평면사무소,033-330-2747,2020-06-25,4280000,강원도 평창군
대관령면사무소,강원도,평창군,42760,강원도 평창군 대관령면 대관령로 83,강원도 평창군 대관령면 횡계리 335,37.67315743,128.7063032,청사 로비,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,대관령면사무소,033-330-2760,2020-06-25,4280000,강원도 평창군
진부역,강원도,평창군,42760,강원도 평창군 진부면 송정길 120,강원도 평창군 진부면 송정리 산169-4,37.64271806,128.573642,역사 로비,08:00,20:00,08:00,20:00,08:00,20:00,2,N,Y,진부역,033-520-8303,2020-06-25,4280000,강원도 평창군
평창군보건의료원,강원도,평창군,42760,강원도 평창군 평창읍 노성로 11,강원도 평창군 평창읍 하리 233,37.36894437,128.390751,청사 입구,09:00,18:00,00:00,00:00,00:00,00:00,2,N,Y,평창군보건의료원,033-330-6120,2020-06-25,4280000,강원도 평창군
평창군문화복지센터,강원도,평창군,42760,강원도 평창군 평창읍 평창중앙로 67,강원도 평창군 평창읍 하리 113-1,37.368748,128.3948808,청사 로비,09:00,18:00,09:00,18:00,00:00,00:00,2,N,Y,평창군문화복지센터,033-330-2092,2020-06-25,4280000,강원도 평창군
광주광역시 동구청,광주광역시,동구,35900,광주광역시 동구 서남로1,광주광역시 동구 서석동 31,35.14614143,126.9230951,현관 입구 오른편,08:00,19:00,00:00,00:00,00:00,00:00,2,N,N,광주광역시동구,062-608-3161,2020-06-23,3590000,광주광역시 동구
청양군청,충청남도,청양군,44790,충청남도 청양군 청양읍 문화예술로 222,충청남도 청양군 청양읍 송방리 100,36.4582416725,126.8023410200,1층 현관,00:00,00:00,00:00,00:00,00:00,00:00,2,Y,Y,청양군,041-940-2103,2020-06-25,4590000,충청남도 청양군
청양읍사무소,충청남도,청양군,44790,충청남도 청양군 청양읍 칠갑산로 9길 32,충청남도 청양군 청양읍 읍내리 14-1,36.4533356023,126.8066593429,1층현관,00:00,00:00,00:00,00:00,00:00,00:00,2,Y,Y,청양읍사무소,041-940-4112,2020-06-25,4590000,충청남도 청양군
